DATE,TIME,BLD A (KW),BLD A (KVA),BLD A (KVAR),BLD A (Apparent PF),Plant Chillers (KW),Plant Chillers (Avg Current),Plant Chillers (kWh),Plant Chillers (Apparent PF),Plant Chillers (Displacement PF),BLD A FITNESS ZONE (KW),BLD A FITNESS (AVG CURRENT),BLD A FITNESS (kWh),BLD A FITNESS (Apparent PF),BLD A FITNESS (Displacement PF),BLD B (KW),BLD B (kVa),BLD B (kVAR),BLD B (PF),BLD D (KW),BLD D (kVA),BLD D (kVAR),BLD D (PF),BLD E (KW),BLD E (kVA),BLD E (KVAR),BLD E (PF),BLD G (KW),BLD G (kVA),BLD G (kVAR),BLD G (PF),BLD H (KW),BLD H Average Current,BLD H (kWh),BLD H (Apparent PF),BLD H (DISPLACEMENT PF),BLD J (KW),BLD J Average Current,BLD J (kWh),BLD J (Apparent PF),BLD J (Displacement PF),BLD K (KW),BLD K Average Current,BLD K (kWh),BLD K (Apparent PF),BLD K (Displacement PF),BLD M (KW),BLD M (Average Current),BLD M (kWh),BLD M (Apparent PF),BLD M (Displacement PF),BLD N (KW),BLD N Average Current,BLD N (kWh),BLD N (Apparent PF),BLD N (Displacement PF),BLD P (KW),BLD P Average Current,BLD P (kWh),BLD P (Apparent PF),BLD P (Displacement PF),RES PH 1 & 2 (KW),RES PH 1 & 2 Avg Current,RES PH 1 & 2 (kWh),RES PH 1 & 2 (Apparent PF),RES PH 1 & 2 (Displacement PF),RES PH 3 (KW),RES PH 3 Avg Current,RES PH 3 (kWh),RES PH 3 (Apparent PF),RES PH 3 (Displacement PF),BLD S (KW),BLD S Avg Current,BLD S (kWh),BLD S (Apparent PF),BLD S (Displacement PF),BLD T (KW),BLD T Avg Current,BLD T (kWh),BLD T (Apparent PF),BLD T (Displacement PF),BLD V (KW),BLD V Avg Current,BLD V (kWh),BLD V (Apparent PF),BLD V (Displacement PF),BLD Z (KW),BLD Z Avg Current,BLD Z (kWh),BLD Z (Apparent PF),BLD Z (Displacement PF),COGEN 1 (kW),COGEN 1 (kVAR),COGEN 1 (kVA),COGEN2 (kW),COGEN2 (KVAR),COGEN2 (KVA),BLD C (kW),BLD C Avg Current,BLD C (kWh),BLD C (Apparent PF),BLD C (Displacement PF) ,Column1,Column2,Column3,Column4,Column5
2019-08-12,0:00:00,455.19,460.8,69.42,0.99,125.04,118.78,1516661,0.99,0.99,20.15,26.87,615264.13,0.71,0.71,176.2,205.29,94.52,0.88,53.71,60.42,23.04,0.924,126,136,55,-91.51,17.62,23.2,4.8,0.97,106.22,119.21,3915746.75,0.84,0.84,62.8,64.87,1653629.25,0.91,0.92,0,0,478413.84,1,1,82.17,114.69,614384.25,0.68,0.75,82.05,86.43,2010258.38,0.87,0.88,99.37,102.86,3048574.75,0.91,0.91,200.29,207.44,4804765.5,0.91,0.91,154.82,161.79,2034686.25,0.9,0.9,29.76,36.1,634773.5,0.77,0.78,137.82,343.2,5132472.5,0.38,0.4,29.82,35.61,732955.13,0.78,0.8,32.02,39.69,551991.94,0.76,0.76,0,No Data,1997,0,No Data,0,163.14,434.26,4972777.5,0.99,1,No Data,680,No Data,1.81E+07,46.47
2019-08-12,1:00:00,451.94,444.55,64.98,0.99,129.17,122.13,1516788.5,0.99,0.99,20.12,26.99,615283.56,0.7,0.7,169.26,186.09,82.71,0.9,51.97,52.22,24.06,0.912,136,146,56,-92.35,20.72,23.36,6.08,0.96,113.97,126.73,3915854.75,0.84,0.85,63.48,65.1,1653692.88,0.91,0.93,0,0,478413.84,1,1,74.88,101.22,614466.06,0.7,0.75,80.27,84.42,2010340.63,0.87,0.87,93.92,97.97,3048671.75,0.89,0.9,194.05,201.34,4804963.5,0.91,0.91,172.29,178.11,2034856.5,0.91,0.91,31.32,36.71,634804.94,0.8,0.8,140.19,345.27,5132612.5,0.38,0.4,30.68,36.75,732988.5,0.78,0.8,33.96,42.93,552027.94,0.74,0.74,0,No Data,2020,0,No Data,0,166.92,442.49,4972949.5,0.99,1,No Data,464,No Data,1.81E+07,80.72
2019-08-12,2:00:00,459.03,450.46,63.51,0.99,125.77,117.8,1516915.88,0.98,0.99,19.94,26.87,615302.88,0.69,0.69,167.78,189.05,91.57,0.88,46.54,45.57,19.97,0.924,113,124,53,-89.95,21.82,20.16,7.36,0.93,104.01,116.84,3915963,0.83,0.83,61.09,63.37,1653753.38,0.89,0.91,0,0,478413.84,1,1,82.02,115.65,614546.31,0.66,0.72,79.94,84.55,2010422.75,0.86,0.86,97.8,101.25,3048766.25,0.89,0.9,184.33,192.05,4805154.5,0.89,0.89,168.28,175.94,2035023.63,0.89,0.89,30.86,37.68,634835.38,0.76,0.76,132.11,337.52,5132749.5,0.36,0.38,24.98,31.99,733021.06,0.72,0.73,33.92,43.32,552064.19,0.72,0.73,0,No Data,2003,0,No Data,0,162,424.89,4973120.5,0.99,1,No Data,480,No Data,1.81E+07,57.37
2019-08-12,3:00:00,452.09,456.37,63.51,0.99,125.65,117.79,1517042.88,0.98,0.99,19.88,26.91,615322.19,0.69,0.69,167.04,197.91,96,0.87,43.01,48.13,23.55,0.872,111,123,55,-89.47,21.06,21.44,5.92,0.97,114.28,125.73,3916071.75,0.84,0.85,56.76,59.59,1653813.25,0.88,0.9,0,0,478413.84,1,1,83.98,118.34,614626.81,0.66,0.71,83.34,87.38,2010504.38,0.86,0.87,87.41,93.01,3048871.25,0.87,0.88,174.15,184.02,4805338,0.88,0.88,168.15,173.94,2035189.13,0.9,0.9,27.69,34.95,634864.56,0.73,0.74,133.14,338.8,5132888.5,0.36,0.38,29.96,36.09,733053.63,0.77,0.79,42.31,50.53,552102.63,0.78,0.78,0,No Data,1992,0,No Data,0,158.1,414.66,4973288,0.99,1,No Data,488,No Data,1.81E+07,60.18
2019-08-12,4:00:00,446.33,454.89,63.51,0.988,125.99,118.55,1517169.75,0.99,0.99,20.03,27.01,615341.56,0.69,0.7,166.6,189.05,88.62,0.88,43.83,50.69,24.06,0.9,107,116,49,-90.63,20.9,20.96,4.64,0.97,106.16,119.27,3916181,0.83,0.83,61.3,63.49,1653873.13,0.9,0.91,0,0,478413.84,1,1,76.31,103.39,614706.69,0.69,0.75,79.59,84.15,2010585.38,0.86,0.86,91.69,96.26,3048965.5,0.88,0.89,169.6,180.25,4805511,0.88,0.88,165.69,174.43,2035347.13,0.89,0.89,30.99,36.81,634894.63,0.78,0.78,135.54,342.12,5133024,0.37,0.39,35.69,41.01,733085.5,0.81,0.84,37.96,46.82,552142.44,0.75,0.76,0,No Data,1978,0,No Data,0,164.21,432.92,4973450.5,0.99,1,No Data,424,No Data,1.81E+07,59.9
2019-08-12,5:00:00,455.04,457.85,69.42,0.988,125.5,117.57,1517296.75,0.99,0.99,18.92,26.19,615361,0.67,0.67,166.6,190.52,93.05,0.87,44.29,49.15,24.06,0.886,105,116,51,-89.59,22.58,24,5.92,0.97,106.54,120.85,3916289.25,0.82,0.82,62.89,65,1653933.13,0.89,0.91,0,0,478413.84,1,1,82.53,111.16,614786.56,0.69,0.74,78.94,83.78,2010663.75,0.85,0.86,86.1,90.97,3049058,0.87,0.88,164.68,175.84,4805680.5,0.87,0.87,160.46,167.66,2035504,0.89,0.89,29.95,36.71,634924.75,0.75,0.76,140.8,348.22,5133159.5,0.37,0.39,35.65,41.06,733117.5,0.8,0.83,40.29,48.76,552182.5,0.77,0.77,0,No Data,1991,0,No Data,0,157.27,413.32,4973615,0.99,1,No Data,464,No Data,1.81E+07,55.07
2019-08-12,6:00:00,463.46,463.75,66.46,0.988,125.48,117.98,1517424,0.99,0.99,18.38,25.74,615380.44,0.67,0.67,170.88,193.48,90.09,0.88,50.43,58.88,25.09,0.904,131,142,57,-91.47,19.66,24.32,5.92,0.97,114,128.91,3916399.75,0.83,0.83,60.02,62.58,1653993.63,0.89,0.91,0,0,478413.84,1,1,86.37,119.46,614868.94,0.68,0.74,79.7,85.1,2010742.5,0.85,0.85,88.68,95.73,3049151.75,0.86,0.87,162.74,174.28,4805848,0.87,0.87,156.32,163.23,2035657,0.89,0.9,29.42,34.13,634955.13,0.8,0.8,136.38,343.39,5133295,0.37,0.39,35.35,40.88,733149.94,0.8,0.83,38.96,45.63,552222.19,0.79,0.8,0,No Data,2030,0,No Data,0,161.88,427.55,4973780,0.99,1,No Data,456,No Data,1.81E+07,62.35
2019-08-12,7:00:00,470.25,463.75,69.42,0.988,127.63,120.4,1517551.13,0.98,0.99,19.42,26.69,615399.81,0.68,0.68,192.3,211.2,96,0.89,49.36,54.27,26.11,0.908,164,174,60,-93.74,17.06,23.84,5.92,0.97,118.12,131.29,3916510.75,0.84,0.84,57.75,60.76,1654052.25,0.88,0.9,0,0,478413.84,1,1,81.4,110.73,614947.56,0.69,0.73,85.6,89.79,2010826.63,0.87,0.87,96.48,102.2,3049247,0.88,0.88,161.81,173.82,4806012,0.87,0.87,157.25,163.4,2035808.38,0.9,0.9,32.57,38.25,634985.56,0.79,0.79,154.84,363.97,5133443,0.4,0.42,29.24,35.23,733182.19,0.77,0.79,37.93,46.76,552261.81,0.76,0.76,0,No Data,1987,0,No Data,0,150.92,398.81,4973940.5,0.99,1,No Data,560,No Data,1.81E+07,67.42
2019-08-12,8:00:00,468.63,469.66,66.46,0.99,128.47,120.84,1517678.63,0.98,0.99,19.39,26.51,615418.56,0.68,0.68,197.76,220.06,98.95,0.89,48.84,54.78,21.5,0.904,205,214,63,-95.42,16.78,23.36,7.04,0.96,114.38,127.08,3916628.25,0.84,0.84,64.4,66.61,1654112.13,0.9,0.91,0,0,478413.84,1,1,86.26,113.31,615035.75,0.71,0.75,84.36,88.55,2010909.88,0.87,0.87,104.15,110.89,3049348.75,0.87,0.88,163.8,175.41,4806174,0.87,0.87,204.5,207.67,2035964.25,0.92,0.92,31.61,38.88,635016.06,0.75,0.75,156.47,365.39,5133596,0.4,0.42,26.91,33.54,733214.13,0.74,0.76,35.29,43.16,552301.56,0.76,0.76,0,No Data,1948,0,No Data,0,163.87,431.34,4974103.5,0.99,1,No Data,648,No Data,1.81E+07,77.1
2019-08-12,9:00:00,466.86,474.09,75.32,0.988,127.26,120.47,1517806.25,0.98,0.99,18.23,25.59,615437.25,0.67,0.67,199.38,217.11,97.48,0.89,48.64,49.66,18.43,0.92,214,220,55,-96.75,20.4,23.36,5.76,0.96,122.36,130.99,3916745.75,0.88,0.88,61.8,64.02,1654174.75,0.9,0.92,0,0,478413.84,1,1,84.78,113.76,615118.94,0.7,0.75,80.79,86.19,2010992.63,0.86,0.86,104.71,111.34,3049462,0.88,0.89,158.29,171.13,4806333.5,0.87,0.87,195.61,205.94,2036144,0.89,0.89,24.2,31.52,635046.44,0.72,0.72,164.98,370.36,5133765,0.42,0.45,33.08,38.38,733245.56,0.8,0.82,38.97,47.74,552340.63,0.76,0.76,0,No Data,1968,0,No Data,0,165.14,437.86,4974270.5,0.99,1,No Data,584,No Data,1.81E+07,78.52
2019-08-12,10:00:00,473.65,480,79.75,0.988,128.43,120.51,1517934.13,0.98,0.99,23.48,29.45,615456.81,0.74,0.75,193.48,215.63,97.48,0.89,53.71,67.58,25.6,0.914,187,195,57,-95.71,17.71,16.16,7.04,0.92,134.15,144.52,3916867.75,0.86,0.87,64.13,65.28,1654235.63,0.91,0.93,0,0,478413.84,1,1,85.07,117.41,615206.44,0.68,0.72,81.97,85.97,2011074.88,0.86,0.87,107.92,114.67,3049565,0.87,0.88,163.91,176.72,4806495.5,0.86,0.87,176.8,183.79,2036322.88,0.9,0.9,30.08,37.8,635079.38,0.74,0.74,173.96,381.84,5133936,0.42,0.45,30.61,36.36,733276.88,0.78,0.8,34.35,42.83,552379.69,0.74,0.74,0,No Data,1973,0,No Data,0,164.65,434.04,4974441.5,0.99,1,No Data,680,No Data,1.81E+07,76.95
2019-08-12,11:00:00,482.22,488.86,81.23,0.986,126.91,119.4,1518062.38,0.99,0.99,21.82,27.91,615480.13,0.73,0.73,195.69,217.11,96,0.9,54.53,61.95,21.5,0.918,232,241,71,-95.44,19.42,17.44,7.52,0.92,127.96,138.75,3917002,0.86,0.87,69.53,69.93,1654302.63,0.92,0.94,0,0,478413.84,1,1,84.28,116.65,615290.44,0.68,0.73,86.4,90.05,2011158.25,0.87,0.88,100.78,107.62,3049669,0.87,0.88,168.42,181.58,4806667.5,0.87,0.87,181.74,186.99,2036511,0.91,0.91,28.73,36.85,635110.75,0.72,0.73,176.43,383.08,5134110.5,0.43,0.46,31.45,37.21,733308.88,0.79,0.81,34.85,43.07,552418.5,0.75,0.75,0,No Data,1994,0,No Data,0,169.06,447.61,4974616,0.99,1,No Data,776,No Data,1.81E+07,82.22
2019-08-12,12:00:00,475.72,474.09,79.75,0.986,128.18,120.73,1518190.88,0.98,0.99,27.4,31.73,615509.5,0.81,0.81,201.45,230.4,100.43,0.9,54.78,57.86,20.99,0.934,193,201,59,-95.53,18.61,18.88,6.24,0.95,164.35,170.38,3917138.75,0.9,0.91,73.51,73.41,1654373.25,0.93,0.94,0,0,478413.84,1,1,85.61,112.68,615377.19,0.71,0.76,83.58,87.49,2011241.5,0.87,0.87,108.72,114.12,3049773.25,0.88,0.89,175.67,186.4,4806845.5,0.88,0.88,174.8,182.02,2036701,0.9,0.9,28.02,34.5,635140.5,0.75,0.75,174.49,381.67,5134286.5,0.42,0.46,29.51,35.38,733340.88,0.77,0.79,38.1,47.1,552456.94,0.75,0.75,0,No Data,2008,0,No Data,0,174.75,461.7,4974791.5,0.99,1,No Data,736,No Data,1.81E+07,83.97
2019-08-12,13:00:00,472.91,480,76.8,0.988,129.8,122.25,1518320.38,0.98,0.99,24.11,29.09,615536.94,0.77,0.78,200.57,218.58,93.05,0.9,55.6,58.88,22.53,0.912,199,209,66,-94.9,16.51,20.64,6.24,0.95,128.03,136.9,3917296.75,0.87,0.88,76.16,75.37,1654444.25,0.94,0.95,0,0,478413.84,1,1,84.42,116.59,615460.38,0.68,0.72,84.76,88.76,2011323.63,0.87,0.87,112.57,118.24,3049879.75,0.88,0.89,175.97,186.94,4807032.5,0.88,0.88,214.3,220.42,2036893,0.91,0.91,43.37,46.73,635180.19,0.86,0.86,179.12,385.58,5134463.5,0.43,0.47,38.03,43.4,733373,0.81,0.86,39.33,48.46,552495,0.75,0.76,0,No Data,1985,0,No Data,0,172.71,459.26,4974966.5,0.98,1,No Data,776,No Data,1.81E+07,80.76
2019-08-12,14:00:00,466.86,465.23,73.85,0.988,129.45,121.51,1518450.25,0.99,0.99,24.97,29.9,615570.06,0.78,0.78,208.69,237.78,100.43,0.91,49.41,49.15,18.43,0.918,194,204,65,-94.7,16.53,16.64,7.52,0.92,144.37,151.82,3917434.75,0.89,0.89,76.75,76.1,1654517.5,0.93,0.95,0,0,478413.84,1,1,88.81,123.34,615547.19,0.67,0.71,86.72,90.47,2011406.25,0.87,0.87,108.23,112.51,3049988,0.89,0.9,194.12,202.21,4807221.5,0.9,0.9,183.05,187.15,2037085.5,0.91,0.91,38.65,41.07,635222.19,0.87,0.87,181.41,388.41,5134644,0.43,0.47,34.8,40.42,733405.25,0.8,0.82,34.73,43.11,552533.75,0.75,0.75,0,No Data,1912,0,No Data,0,176.98,466.65,4975146,0.99,1,No Data,736,No Data,1.81E+07,80.27
2019-08-12,15:00:00,443.82,448.98,75.32,0.986,129.36,121.68,1518580.13,0.98,0.99,33.66,36.42,615596.69,0.86,0.86,211.35,231.88,98.95,0.9,47.16,50.69,21.5,0.9,164,171,52,-95.04,17.25,18.56,6.4,0.94,137.4,146.19,3917579.25,0.88,0.88,78.89,77.51,1654591.13,0.94,0.96,0,0,478413.84,1,1,84.53,112.81,615632.25,0.7,0.75,84.16,87.98,2011489.5,0.87,0.87,117.22,121.25,3050110.5,0.9,0.91,194.44,201.92,4807421.5,0.9,0.9,189.5,191.61,2037282.63,0.92,0.92,40.86,45.21,635266.56,0.84,0.84,184.03,390.67,5134827,0.44,0.47,29.09,35.43,733437.38,0.76,0.78,34.23,42.3,552571.31,0.75,0.75,0,No Data,1960,0,No Data,0,171.79,453.33,4975323,0.99,1,No Data,696,No Data,1.81E+07,80.3
2019-08-12,16:00:00,454.45,451.94,70.89,0.988,130.68,122.76,1518710.13,0.99,0.99,24.94,29.63,615625.56,0.78,0.79,211.35,236.31,96,0.91,46.13,43.01,18.43,0.922,184,192,60,-94.91,18.46,19.84,5.76,0.94,143.16,149.58,3917714,0.89,0.89,76.81,75.85,1654669,0.94,0.95,0,0,478413.84,1,1,85.88,116.54,615717.44,0.69,0.73,81.69,86.27,2011573.13,0.86,0.86,110.55,115.52,3050221.75,0.89,0.89,192.7,199.95,4807620,0.9,0.9,202.65,207.51,2037478.88,0.91,0.91,43.38,48.84,635306.81,0.82,0.82,187.82,393.87,5135009.5,0.44,0.48,26.85,33.65,733469.81,0.74,0.76,53.32,58.27,552616.13,0.85,0.85,0,No Data,1987,0,No Data,0,174.62,460.86,4975501.5,0.99,1,No Data,744,No Data,1.81E+07,80.98
2019-08-12,17:00:00,450.02,472.62,67.94,0.988,130.85,123.3,1518842.38,0.99,0.99,24.71,29.82,615655,0.78,0.78,214.74,228.92,91.57,0.92,48.23,47.62,18.94,0.918,186,194,59,-95.32,17.25,19.84,4.8,0.96,117.11,130.09,3917847.75,0.84,0.85,72.11,72.38,1654741.25,0.93,0.94,0,0,478413.84,1,1,83.8,116.22,615802.38,0.68,0.72,83.72,87.48,2011653.63,0.87,0.88,113.01,117.67,3050332.25,0.89,0.9,210.1,215.38,4807824,0.91,0.92,198.68,203.67,2037675.63,0.91,0.92,32.74,38.18,635341.13,0.8,0.8,186.62,391.9,5135192,0.44,0.48,33.93,39.68,733503,0.8,0.82,54.92,59.1,552669.31,0.87,0.87,0,No Data,1938,0,No Data,0,187.41,495.88,4975686,0.99,1,No Data,744,No Data,1.81E+07,83.18
2019-08-12,18:00:00,451.64,437.17,64.98,0.988,133.3,125.66,1518974.13,0.98,0.99,20.11,26.93,615680.31,0.7,0.7,216.07,234.83,94.52,0.91,48.74,57.86,26.11,0.898,165,175,59,-93.8,18.24,16.48,4.8,0.95,126.02,136.68,3917977.25,0.86,0.86,69.66,69.85,1654811.63,0.92,0.94,0,0,478413.84,1,1,92.47,125.6,615888.38,0.69,0.73,82.52,86.57,2011734.88,0.87,0.87,113.21,116.99,3050441.5,0.9,0.9,218.29,222.71,4808034,0.92,0.92,189.03,192.73,2037872.38,0.91,0.92,30.51,34.75,635375.56,0.81,0.82,184.36,390.62,5135376.5,0.44,0.47,27.4,33.67,733535.75,0.75,0.77,55.14,59.16,552724.38,0.87,0.87,0,No Data,1943,0,No Data,0,187.24,493.27,4975870.5,0.99,1,No Data,760,No Data,1.81E+07,83.87
2019-08-12,19:00:00,440.42,447.51,72.37,0.988,129.34,122.65,1519105.25,0.99,0.99,16.34,24.18,615699.19,0.64,0.64,213.42,230.4,90.09,0.92,48.28,55.81,26.11,0.9,154,162,53,-94.42,19.89,16.96,5.12,0.94,119.29,129.52,3918107.25,0.87,0.87,67.98,68.71,1654880.38,0.93,0.94,0,0,478413.84,1,1,76.63,107.27,615969.88,0.68,0.73,82.61,85.94,2011818.75,0.88,0.89,111.62,116.27,3050550,0.9,0.91,216.2,220.83,4808251,0.92,0.93,188.83,193.94,2038072.13,0.92,0.92,30.68,36.44,635407.44,0.79,0.79,178.8,383.2,5135556.5,0.44,0.48,32.41,37.92,733568.44,0.8,0.83,52.56,57.67,552778.13,0.86,0.86,0,No Data,1949,0,No Data,0,179.52,478.65,4976054,0.99,1,No Data,664,No Data,1.82E+07,86.25
2019-08-12,20:00:00,448.39,444.55,72.37,0.986,132.68,125.18,1519236.63,0.99,0.99,18.31,25.55,615717.44,0.67,0.67,212.09,240.74,97.48,0.91,49.46,52.22,23.04,0.898,141,149,52,-93.85,17.65,15.52,5.28,0.93,130.44,141.93,3918237.5,0.86,0.86,64.97,66.02,1654947.63,0.92,0.94,0,0,478413.84,1,1,81.87,113.21,616048.63,0.68,0.74,85.61,89.19,2011903.5,0.88,0.88,112.84,117.42,3050658.5,0.89,0.9,204.51,209.95,4808466,0.91,0.91,190.84,193.75,2038266.63,0.92,0.93,28.37,33.33,635442.94,0.79,0.8,175.09,380.58,5135735,0.43,0.46,35.22,40.34,733600.75,0.81,0.83,55.33,59.6,552832.25,0.87,0.87,0,No Data,1998,0,No Data,0,179.49,475.58,4976240,0.99,1,No Data,680,No Data,1.82E+07,84.7
2019-08-12,21:00:00,442.34,441.6,64.98,0.988,129.1,121.35,1519368.13,0.99,0.99,16.36,24.71,615735.88,0.62,0.62,209.87,225.97,91.57,0.91,49.82,59.9,27.65,0.868,147,158,58,-92.92,16.69,19.68,5.44,0.96,128.7,140.65,3918366.25,0.85,0.86,63.26,64.21,1655014.25,0.91,0.93,0,0,478413.84,1,1,84.36,118.14,616127.38,0.67,0.72,86.03,89.56,2011988.88,0.87,0.88,105.54,113.82,3050764.75,0.86,0.87,216.05,221.14,4808680,0.91,0.91,194.96,200.67,2038457.5,0.91,0.91,29.47,34.29,635472.81,0.8,0.8,178.73,385.55,5135911,0.43,0.47,34.91,39.84,733633.25,0.81,0.83,49.3,52.75,552884.31,0.87,0.87,0,No Data,2058,0,No Data,0,167.15,440.76,4976426,0.99,1,No Data,696,No Data,1.82E+07,83.01
2019-08-12,22:00:00,428.31,437.17,69.42,0.99,147.73,141.16,1519502,0.97,0.97,18.75,26.14,615754,0.67,0.67,206.47,228.92,97.48,0.91,49.56,53.25,21.5,0.894,145,154,55,-93.55,19.3,20.32,4.64,0.97,124.41,132.89,3918492.75,0.87,0.87,69.14,69.12,1655079.25,0.92,0.94,0,0,478413.84,1,1,76.68,104,616208.69,0.69,0.74,84.91,87.56,2012074.75,0.88,0.88,97.87,105.56,3050876,0.86,0.86,215.25,218.36,4808896.5,0.92,0.92,182.92,187.65,2038647.75,0.91,0.91,29.15,36.56,635502.69,0.74,0.74,174.4,382.03,5136087.5,0.42,0.45,33.95,38.81,733665.94,0.81,0.82,55.18,58.77,552935.38,0.87,0.87,0,No Data,1860,0,No Data,0,176.63,463.64,4976606.5,0.99,1,No Data,656,No Data,1.82E+07,78.17
2019-08-12,23:00:00,438.5,426.83,66.46,0.988,144.93,139.01,1519646.75,0.97,0.97,19.8,27.23,615772.5,0.68,0.68,179.3,194.95,85.66,0.9,50.38,49.66,27.65,0.876,147,157,57,-93.34,16.67,17.28,5.76,0.93,115.81,127.91,3918613.5,0.84,0.85,58.03,60.09,1655142.88,0.9,0.92,0,0,478413.84,1,1,81.16,110.49,616287,0.69,0.73,89.52,91.93,2012163.13,0.89,0.89,102.28,105.84,3050975.5,0.9,0.9,195.07,201.11,4809104,0.91,0.91,182.59,189.22,2038833.63,0.9,0.9,33.92,39.27,635537.81,0.8,0.8,168.39,375.72,5136259,0.42,0.45,29.19,35.63,733698.56,0.76,0.78,34.9,43.85,552975.31,0.74,0.74,0,No Data,1998,0,No Data,0,171.82,453.36,4976783.5,0.99,1,No Data,584,No Data,1.82E+07,75.42
2019-09-12,0:00:00,421.81,419.45,70.89,0.988,135.55,127.26,1519791.13,0.99,0.99,17.75,25.36,615790.88,0.65,0.65,179.45,197.91,87.14,0.9,52.79,60.42,26.62,0.908,104,113,47,-91.03,17.46,20.8,6.08,0.97,121.25,133.19,3918730.25,0.85,0.85,62.98,63.51,1655205.38,0.92,0.93,0,0,478413.84,1,1,84.79,113.05,616370.13,0.7,0.74,87.88,90.73,2012252.5,0.88,0.88,100.43,103.26,3051073,0.9,0.91,200.55,206.37,4809307.5,0.91,0.91,169.72,175.24,2039006,0.9,0.91,41.07,42.49,635570.25,0.9,0.9,154.83,362.44,5136414.5,0.4,0.42,35.32,39.63,733730.5,0.83,0.84,31.65,39.84,553008.38,0.74,0.74,0,No Data,1982,0,No Data,0,173.13,456.27,4976961.5,0.99,1,No Data,496,No Data,1.82E+07,75.32
2019-09-12,1:00:00,425.35,437.17,72.37,0.984,143.92,138.22,1519934.38,0.97,0.97,20.91,27.39,615809.31,0.72,0.72,170.14,189.05,84.18,0.9,52.07,57.86,22.53,0.906,98,107,45,-91.13,17.28,17.28,6.24,0.94,116.56,127.67,3918845.25,0.85,0.86,60.94,62.24,1655267,0.91,0.93,0,0,478413.84,1,1,79.36,112.62,616448.56,0.66,0.73,68.55,75.77,2012339.63,0.82,0.83,98.18,102.23,3051169.25,0.89,0.9,190.69,199.65,4809500.5,0.89,0.9,154.67,162.07,2039169.38,0.89,0.89,41.98,44.46,635615,0.88,0.88,155.72,362.65,5136569,0.4,0.43,33.46,38.97,733761.13,0.8,0.83,35.77,44.37,553042.19,0.75,0.75,0,No Data,1946,0,No Data,0,173.75,459.2,4977136.5,0.99,1,No Data,464,No Data,1.82E+07,66.21
2019-09-12,2:00:00,423.43,432.74,73.85,0.986,144.27,138.26,1520077.88,0.97,0.97,21.37,27.82,615827.69,0.71,0.72,172.65,187.57,82.71,0.9,52.28,56.83,24.58,0.92,97,105,42,-91.54,16.99,21.28,5.28,0.96,105.95,118.47,3918957.75,0.83,0.84,55.33,57.5,1655326.88,0.89,0.91,0,0,478413.84,1,1,74.93,100.51,616526.13,0.7,0.74,70.36,78,2012408.13,0.82,0.82,97.99,101.42,3051265.25,0.89,0.9,174.5,184.45,4809683.5,0.88,0.88,153.27,160.15,2039327,0.89,0.89,45.09,49.62,635656.25,0.84,0.84,155.42,363.22,5136723,0.4,0.42,32.97,38.37,733793.56,0.8,0.82,36.03,45.11,553074.81,0.74,0.74,0,No Data,1951,0,No Data,0,166.47,438.99,4977307.5,0.99,1,No Data,504,No Data,1.82E+07,67.59
2019-09-12,3:00:00,433.92,428.31,70.89,0.988,147.61,142.17,1520221.25,0.96,0.96,23.58,28.82,615849.13,0.76,0.76,169.26,192,88.62,0.89,53.76,59.39,24.58,0.902,95,104,44,-90.4,18.16,15.52,5.44,0.93,109.88,121.73,3919070,0.84,0.84,55.88,57.86,1655387.5,0.89,0.91,0,0,478413.88,1,1,77.29,108.29,616605.13,0.67,0.72,69.28,76.3,2012477,0.82,0.83,98.63,100.91,3051363.5,0.9,0.91,177.05,186.17,4809858,0.89,0.89,145.37,155.03,2039480.5,0.87,0.87,38.34,41.79,635696.5,0.85,0.85,150.56,362.32,5136876.5,0.38,0.41,27.15,33.49,733826.31,0.75,0.76,34.55,44.43,553108.81,0.72,0.72,0,No Data,2028,0,No Data,0,166.61,439.07,4977476.5,0.99,1,No Data,456,No Data,1.82E+07,55.55
2019-09-12,4:00:00,437.91,440.12,73.85,0.986,142.29,136.68,1520363.88,0.97,0.97,20.85,26.75,615871.25,0.73,0.73,168.66,184.62,84.18,0.89,51.15,58.37,24.06,0.908,118,129,55,-90.57,18.85,17.92,5.28,0.96,107.95,119.14,3919182.25,0.84,0.85,63.19,63.68,1655446.13,0.92,0.93,0,0,478413.88,1,1,74.72,99.95,616683.44,0.7,0.75,67.92,74.47,2012544.75,0.83,0.83,97.98,101.55,3051460,0.89,0.9,165.85,176.93,4810025,0.88,0.88,153.47,165.27,2039632.5,0.87,0.87,44.39,48.83,635736.38,0.84,0.84,151.53,363.61,5137026.5,0.39,0.41,35,39.82,733858,0.81,0.84,40.76,49.39,553145.88,0.77,0.77,0,No Data,1940,0,No Data,0,165.52,436.89,4977648,0.99,1,No Data,504,No Data,1.82E+07,63.48
