DATE,TIME,BLD A (KW),BLD A (KVA),BLD A (KVAR),BLD A (PF),Plant Chillers (KW),Plant Chillers (Avg Current),Plant Chillers (kWh),Plant Chillers (PF),BLD A FITNESS ZONE (KW),BLD A FITNESS (AVG CURRENT),BLD A FITNESS (kWh),BLD A FITNESS (PF),BLD B (KW),BLD B (kVa),BLD B (kVAR),BLD B (PF),BLD D (KW),BLD D (kVA),BLD D (kVAR),BLD D (PF),BLD E (KW),BLD E (kVA),BLD E (KVAR),BLD E (PF),BLD G (KW),BLD G (kVA),BLD G (kVAR),BLD G (PF),BLD H (KW),BLD H Average Current,BLD H (kWh),BLD H (PF),BLD J (KW),BLD J Average Current,BLD J (kWh),BLD J (PF),BLD K (KW),BLD K Average Current,BLD K (kWh),BLD K (PF),BLD M (KW),BLD M (Average Current),BLD M (kWh),BLD M (PF),BLD N (KW),BLD N Average Current,BLD N (kWh),BLD N (PF),BLD P (KW),BLD P Average Current,BLD P (kWh),BLD P (PF),RES PH 1 & 2 (KW),RES PH 1 & 2 Avg Current,RES PH 1 & 2 (kWh),RES PH 1 & 2 (PF),RES PH 3 (KW),RES PH 3 Avg Current,RES PH 3 (kWh),RES PH 3 (PF),BLD S (KW),BLD S Avg Current,BLD S (kWh),BLD S (PF),BLD T (KW),BLD T Avg Current,BLD T (kWh),BLD T (PF),BLD V (KW),BLD V Avg Current,BLD V (kWh),BLD V (PF),BLD Z (KW),BLD Z Avg Current,BLD Z (kWh),BLD Z (PF),BLD C (KW)
2019-01-09,9:00:00,557.69,604.06,94.52,98.8,3.78,139.62,806228.31,0.03,29.27,33.06,426987.38,0.83,254.77,No Data,No Data,No Data,116.74,123.39,35.84,95.8,180,184,43,-97.2,19.58,20.32,7.68,93,181.59,191.43,2692148.5,0.89,93.07,91.13,1178018.88,0.95,4.61,5.15,302927.03,0.85,2.5,24.4,61842.8,0.1,92.64,94.48,1345438.5,0.9,176.71,186.15,2120857.25,0.89,174.29,185.16,3213891,0.88,2.71,5.99,1010080.69,0.42,4.53,8.42,327489.13,0.5,282.76,302.78,3380390.5,0.87,27.14,33.14,462097.53,0.76,36.32,45.35,349254.78,0.75,0
2019-01-09,10:00:00,564.63,573.05,91.57,98.8,3.78,139.62,806228.31,0.03,22.31,27.96,427013.5,0.75,263.48,No Data,No Data,No Data,125.49,129.02,35.84,96,200,206,51,-97.09,15.49,18.24,6.4,92,207.15,214.81,2692350.25,0.91,100.96,99.11,1178121.75,0.95,13.09,13.74,302935.22,0.9,2.14,22.29,61844.81,0.09,106.13,105.86,1345543,0.92,176.09,185.45,2121035.25,0.89,214.42,231.96,3214065.75,0.87,2.88,6.41,1010083.56,0.42,4.46,8.42,327493.84,0.49,309.41,316.88,3380680.25,0.91,31.05,36.19,462126.44,0.8,26.9,36.35,349284.56,0.69,0
2019-01-09,11:00:00,559.75,568.62,91.57,98.6,3.78,139.62,806228.31,0.03,27.41,31.72,427042.19,0.81,270.42,No Data,No Data,No Data,125.7,127.49,36.86,95.4,210,214,45,-97.71,17.38,17.6,6.56,92.2,238.13,243.88,2692570.5,0.92,117.93,114.48,1178228.5,0.96,10.49,10.7,302946.31,0.92,2.31,22.17,61846.58,0.1,107.64,107.81,1345650.5,0.91,172.51,183.03,2121213.25,0.88,183.55,193.34,3214246.25,0.89,3.05,6.74,1010086.44,0.42,4.64,8.01,327498.75,0.54,319.44,333.44,3380987.5,0.9,36.69,40.59,462154.72,0.84,34.87,42.7,349313.75,0.76,0
2019-01-09,12:00:00,559.9,589.29,107.82,98.4,3.78,139.62,806228.31,0.03,24.61,29.57,427069.13,0.78,269.83,No Data,No Data,No Data,130.3,136.19,41.47,95.4,213,221,60,-96.17,17.79,24,5.76,96.6,202.73,211.26,2692783.25,0.9,98.47,95.89,1178336,0.96,4.46,5.18,302954.56,0.81,1.3,22.18,61849.65,0.06,119.8,119.44,1345764,0.92,179.29,188.23,2121388.5,0.89,188.97,197.11,3214436,0.9,2.86,6.45,1010089.38,0.41,4.47,8,327503.44,0.52,325.93,339.34,3381299,0.9,31.48,36.44,462186.19,0.8,48.67,53.75,349346.31,0.84,0
2019-01-09,13:00:00,560.79,570.09,97.48,98.6,3.78,139.62,806228.31,0.03,25.96,30.43,427100.22,0.8,297.01,No Data,No Data,No Data,126.67,140.8,41.47,95.4,203,207,46,-97.43,16.74,21.28,7.36,94.2,211.19,218.39,2692999.5,0.91,103.86,101.89,1178438.13,0.95,6.99,8.26,302966.03,0.8,2.31,21.4,61851.49,0.1,114.78,114.81,1345881,0.92,159.72,165.9,2121545.25,0.9,196.5,203.48,3214631,0.91,2.64,6,1010092.31,0.41,4.37,7.91,327508.31,0.52,283.55,304.24,3381612,0.87,36,40.08,462220.5,0.84,46.04,51.46,349391.75,0.84,0
2019-01-09,14:00:00,582.5,576,96,98.6,3.78,139.62,806228.31,0.03,23.99,29.14,427129.75,0.77,282.98,No Data,No Data,No Data,114.12,123.39,29.7,96.4,225,229,49,-97.5,19.46,21.76,6.4,96.6,205.22,211.08,2693201.5,0.92,106.48,104.35,1178547,0.95,6.55,7.77,302977.06,0.8,2.92,23.54,61854,0.12,114.96,115.16,1345998.5,0.91,191.17,203.84,2121703,0.88,193.86,201.24,3214826,0.91,3.08,6.88,1010095.31,0.42,4.46,8.23,327513.06,0.51,313.52,318.82,3381933.25,0.92,30.25,35.13,462251.34,0.8,44.09,50.35,349438.84,0.82,0
2019-01-09,15:00:00,580.28,593.72,96,98.6,3.78,139.62,806228.31,0.03,23.64,28.76,427160.19,0.77,280.02,No Data,No Data,No Data,117.66,132.1,37.38,96.2,207,212,48,-97.4,18.4,16.8,6.4,94.8,162.09,168.26,2693390.75,0.91,115.35,113.48,1178655.5,0.95,7.26,8.44,302984.47,0.81,2.04,19.04,61855.84,0.1,115.25,115.04,1346113.25,0.92,149.53,152.05,2121868.75,0.92,195.8,202.45,3215023.5,0.91,2.98,7.15,1010098.31,0.39,4.54,7.95,327517.88,0.53,328.54,342.18,3382252.25,0.9,33.49,37.74,462282.28,0.83,43.61,49.46,349483.38,0.83,0
2019-01-09,16:00:00,570.24,621.78,91.57,99,3.78,139.62,806228.31,0.03,37.75,40.38,427189.5,0.88,269.83,No Data,No Data,No Data,113.36,114.18,38.4,94,209,214,50,-97.1,19.26,15.52,6.24,91.2,178.94,182.47,2693575.5,0.92,95.47,93.18,1178760.88,0.96,13.49,14.19,302993.31,0.9,1.86,18.48,61858.59,0.1,103.88,104.23,1346230.75,0.91,177.19,191.15,2122027,0.87,195.8,202.62,3215227,0.91,3.02,6.9,1010101.25,0.41,4.57,8.45,327522.56,0.5,324.8,339.09,3382564.5,0.9,26.65,32.41,462313.16,0.77,49.84,54.94,349529.03,0.85,0
2019-01-09,17:00:00,569.06,550.89,90.09,98.6,3.78,139.62,806228.31,0.03,29.66,33.37,427220.31,0.8,258.76,No Data,No Data,No Data,99.17,102.91,30.21,95.4,193,199,51,-96.69,16.26,13.12,4.64,93,159.8,164.46,2693756.25,0.92,103.32,100.39,1178860.38,0.96,8.03,8.8,303003.16,0.86,2.81,21.02,61860.79,0.13,113.25,112.54,1346338.75,0.92,140.65,145.24,2122186.75,0.91,208.85,214.88,3215434,0.92,2.7,7.42,1010104.19,0.34,4.6,8.24,327527,0.52,306.95,325.33,3382867.25,0.89,33.56,37.91,462343.25,0.83,43.8,49.59,349574.16,0.83,0
2019-01-09,18:00:00,575.11,562.71,98.95,98.4,3.78,139.62,806228.31,0.03,26.74,30.46,427249.53,0.8,254.18,No Data,No Data,No Data,93.54,102.4,34.82,94,161,164,39,-97.13,17.6,19.04,5.28,96.6,176.63,182.06,2693936.5,0.92,105.95,103.76,1178964.13,0.96,8.03,8.52,303010.81,0.89,3.15,21.16,61863.85,0.14,104.74,104.67,1346446.75,0.92,126.75,133.13,2122319.75,0.9,205.11,211.65,3215646.25,0.92,2.61,7.29,1010107.13,0.34,4.11,8.4,327531.13,0.46,300.04,307.31,3383168.25,0.92,29.32,35.05,462373.91,0.79,43.02,48.51,349621.09,0.84,0
2019-01-09,19:00:00,556.06,565.66,87.14,98.8,3.78,139.62,806228.31,0.03,27.59,31.31,427275.28,0.79,240.15,No Data,No Data,No Data,79.1,84.99,26.11,94,167,174,52,-95.53,15.58,20.32,5.6,95.6,175.99,179.82,2694111.5,0.92,125.65,124.99,1179067,0.94,8.11,8.53,303017.47,0.89,2.01,21.01,61865.69,0.09,108.07,107.45,1346552.5,0.92,124.07,130.65,2122451.5,0.89,209.95,215.07,3215863.5,0.92,3.46,7.81,1010110.06,0.42,4.15,7.33,327535.41,0.53,284.41,290.71,3383463.75,0.91,22.61,30.29,462399.34,0.7,46.62,51.92,349667.88,0.84,0
2019-01-09,20:00:00,511.9,513.97,72.37,99,3.78,139.62,806228.31,0.03,24.66,29.54,427302.66,0.74,224.94,No Data,No Data,No Data,69.68,70.66,33.28,90,148,152,40,-96.42,18.19,14.88,5.76,93,124.34,134.63,2694260.25,0.86,93.96,92.73,1179162.25,0.94,8.01,8.29,303025.94,0.91,1.49,21.05,61867.35,0.07,98.07,99.03,1346658.38,0.9,128.29,135.7,2122582.75,0.88,218.77,222.19,3216081,0.92,2.99,7.49,1010113.06,0.37,4.41,6.46,327539.72,0.64,270.78,291.41,3383739.75,0.87,22.57,30.05,462424.09,0.7,50.24,54.92,349714.28,0.85,0
2019-01-09,21:00:00,495.51,502.15,69.42,99,3.78,139.62,806228.31,0.03,26.85,31.35,427329.34,0.75,199.24,No Data,No Data,No Data,63.9,69.12,28.67,91.6,155,159,40,-96.79,15.55,18.88,5.92,96,113.08,124.74,2694390,0.85,74.78,74.46,1179242.75,0.94,8.38,8.57,303034.16,0.92,2.38,23.2,61869.46,0.1,99.55,101.11,1346754.5,0.9,119.25,127.8,2122705.75,0.87,219.32,221.99,3216302.75,0.93,3.31,7.83,1010115.94,0.4,4.31,6.38,327544.13,0.63,223.5,255.26,3383992.75,0.82,22.92,30.08,462448.78,0.71,47.66,51.83,349760.16,0.86,0
2019-01-09,22:00:00,479.11,482.95,62.03,99.2,3.78,139.62,806228.31,0.03,22.97,28.33,427354.19,0.71,189.19,No Data,No Data,No Data,65.84,71.68,29.7,91,140,144,40,-96.05,17.31,19.2,4.16,97.2,127.46,136.39,2694513.5,0.87,55.17,56.09,1179310.63,0.91,7.6,7.97,303042.13,0.89,1.19,18,61871.41,0.06,94.02,95.06,1346851,0.9,119.08,127.47,2122826.25,0.87,225.13,227.64,3216530,0.93,2.77,6.68,1010118.75,0.39,4.54,6.58,327548.59,0.64,205.01,237.77,3384217.5,0.8,23.35,30.6,462473.91,0.71,40.01,46.1,349805.28,0.81,0
2019-01-09,23:00:00,409.11,429.78,62.03,99,3.78,139.62,806228.31,0.03,9.22,9.49,427368.69,0.89,164.23,No Data,No Data,No Data,66.05,59.39,25.6,92.4,149,154,44,-95.8,16.75,19.04,5.44,96,120.59,131.46,2694630.75,0.86,61.03,60.22,1179367.75,0.95,7.61,7.92,303049.44,0.91,2.09,17.35,61873.39,0.12,71.07,74.18,1346924.38,0.88,104.99,114.66,2122938.5,0.86,208.9,213.96,3216749.75,0.92,3.48,7.59,1010121.63,0.43,2.46,3.9,327551.5,0.59,165.12,180.84,3384402,0.85,19.46,24.76,462492.78,0.73,26.41,37.3,349850.38,0.66,0
2019-01-10,0:00:00,406.3,410.58,63.51,98.8,3.78,139.62,806228.31,0.03,7.93,8.45,427373.91,0.8,161.58,No Data,No Data,No Data,62.77,73.73,30.21,90.4,90,99,43,-90.4,19.23,18.72,6.72,92.6,124.57,134.96,2694757.5,0.86,57.14,57.21,1179426.25,0.93,2.22,2.61,303055.28,0.81,1.67,18.82,61875.86,0.09,69.57,72.77,1346997.75,0.87,110.8,115.94,2123047.5,0.89,197.16,203.19,3216954.5,0.91,2.57,5.73,1010124.38,0.42,2.41,3.96,327554.06,0.56,175.9,202.9,3384567,0.8,16.4,22.47,462512.06,0.68,27.04,37.58,349877.66,0.67,0
2019-01-10,1:00:00,403.64,409.11,60.55,99,3.78,139.62,806228.31,0.03,6.64,6.96,427381.16,0.8,154.19,No Data,No Data,No Data,63.64,71.17,30.21,90.6,88,93,33,-93.58,15.22,19.84,5.76,96.6,111.25,121.32,2694880,0.86,54.82,55.23,1179484.25,0.92,0,0,303055.84,1,2.41,22.05,61878.46,0.11,75.43,77.69,1347072.25,0.88,105.96,111.81,2123150.25,0.88,182.88,191.36,3217148.25,0.9,2.71,5.8,1010127,0.44,2.94,4.56,327556.5,0.6,180.31,205.94,3384732.25,0.81,20.08,25.27,462531.38,0.74,26.44,37.14,349904.81,0.66,0
2019-01-10,2:00:00,406.01,425.35,56.12,99.2,3.78,139.62,806228.31,0.03,6.52,6.89,427387.81,0.8,154.04,No Data,No Data,No Data,59.34,69.12,25.6,92.8,86,91,32,-93.75,18.29,20.64,5.76,96.4,117.74,129.1,2695007.75,0.85,57.69,57.02,1179539.25,0.94,0,0,303055.84,1,1.53,18.02,61879.63,0.08,83.51,85.84,1347153,0.88,107.21,112.25,2123256,0.88,176.12,185.26,3217331.25,0.89,2.7,5.51,1010129.75,0.46,2.66,5.68,327559.47,0.43,173.27,197.41,3384895.75,0.81,19.64,25.42,462550.75,0.72,30.42,40.02,349936.69,0.71,0
2019-01-10,3:00:00,403.5,406.15,57.6,99,3.78,139.62,806228.31,0.03,9.88,9.66,427397.97,0.93,152.86,No Data,No Data,No Data,60.62,66.05,23.04,93.4,91,99,42,-90.39,18.48,16.48,6.08,94.6,129.71,136.79,2695130.75,0.88,48.03,49.62,1179593.13,0.9,0,0,303055.84,1,1.64,19.7,61881.54,0.08,77.4,80.32,1347231.38,0.88,105.87,111.45,2123359,0.88,174.15,183.96,3217504.25,0.88,2.71,5.5,1010132.38,0.46,2.67,5.69,327562.09,0.44,172.57,199.96,3385058.75,0.8,23.67,27.55,462573.03,0.8,32.19,41.03,349966.25,0.73,0
2019-01-10,4:00:00,435.1,459.32,66.46,99,3.78,139.62,806228.31,0.03,10.93,10.92,427407.69,0.91,153.9,No Data,No Data,No Data,59.49,58.88,27.14,91,87,93,34,-92.86,15.76,19.52,4.64,96.2,123.1,133.29,2695258.75,0.86,54.21,54.62,1179643.88,0.92,0,0,303055.84,1,1.11,21.49,61882.88,0.05,72.47,76.22,1347307.75,0.86,105.23,111.02,2123460.5,0.87,166.59,177.61,3217674,0.87,2.79,5.4,1010135.06,0.48,2.8,5.71,327565.09,0.45,148.24,162.42,3385218,0.84,19.29,24.7,462594.75,0.72,32.63,43.12,349997.66,0.7,0
2019-01-10,5:00:00,424.47,429.78,69.42,98.8,3.78,139.62,806228.31,0.03,12.53,11.85,427418.97,0.95,154.49,No Data,No Data,No Data,58.88,63.49,23.04,93.4,82,86,30,-93.43,16.32,24.96,6.08,97,130.38,140.02,2695383.75,0.87,55.49,56.57,1179700.13,0.91,0,0,303055.84,1,1.88,17.24,61884.27,0.11,79.3,82.39,1347388.13,0.88,96.85,104.21,2123562,0.87,162.88,175.12,3217840,0.87,2.54,5.19,1010137.75,0.46,2.67,5.58,327567.84,0.45,165.38,195.74,3385382.75,0.79,22.83,27.5,462616.94,0.77,29.07,39.47,350030.53,0.69,0
2019-01-10,6:00:00,449.87,478.52,64.98,99,3.78,139.62,806228.31,0.03,23.89,28.87,427437.41,0.72,184.17,No Data,No Data,No Data,88.47,118.78,28.16,97,84,89,30,-94.78,18.8,20.8,5.76,96.6,137.76,146.11,2695512.75,0.88,65.09,65.97,1179762.13,0.92,0,0,303056.41,1,1.5,18.48,61886.76,0.08,97.02,99.96,1347464.75,0.89,117.57,124.39,2123664.75,0.88,161.69,174.12,3218002.75,0.87,2.54,5.25,1010140.31,0.45,3.12,6.35,327571.09,0.46,158.02,173.76,3385546.5,0.85,19.2,25.15,462637.75,0.71,32.92,42.93,350064.56,0.72,0
2019-01-10,7:00:00,497.13,509.54,72.37,99,3.78,139.62,806228.31,0.03,27.95,32.23,427469.88,0.76,192,No Data,No Data,No Data,105.11,107.01,30.72,95.6,127,133,41,-95.33,18.58,18.88,3.84,97.4,148.11,157.34,2695647,0.88,65.44,65.66,1179825.63,0.93,0,0,303056.44,1,1.44,18.43,61889.01,0.08,104.01,105.62,1347569,0.9,110.25,115.85,2123780.25,0.89,166.6,177.04,3218166.5,0.88,2.68,6.39,1010142.81,0.39,4.15,7.58,327575.19,0.51,189.72,219.07,3385746.25,0.81,40.86,44.25,462668.88,0.86,30.28,40.64,350097.31,0.7,0
2019-01-10,8:00:00,512.05,519.88,78.28,98.8,3.78,139.62,806228.31,0.03,23.44,28.38,427499.16,0.78,223.75,No Data,No Data,No Data,113.05,117.25,34.82,95.8,169,173,42,-97.06,20.94,20,6.72,94,163.58,173.9,2695809.5,0.89,69.95,69.29,1179898.25,0.94,4.47,4.99,303062.75,0.84,2.03,22.5,61891.4,0.09,107.94,109.44,1347667.5,0.9,147.73,149.29,2123913.25,0.92,160.5,173.09,3218338.75,0.87,2.75,5.9,1010145.69,0.44,4.38,7.82,327579.38,0.52,237.89,247.33,3385967.5,0.9,35.96,40.02,462700.97,0.84,30.03,40.82,350130.81,0.69,0
2019-01-10,9:00:00,584.12,589.29,97.48,98.6,3.78,139.62,806228.31,0.03,27.33,31.41,427525.91,0.82,250.93,No Data,No Data,No Data,120.17,132.61,35.84,96.4,199,204,47,-97.24,22.53,24.32,6.72,96.2,182.86,190.82,2695999.5,0.9,96.29,94.68,1179987.25,0.95,7,8.12,303070.69,0.81,2.69,21.72,61893.63,0.12,97.95,98.81,1347766.5,0.91,209.96,222.84,2124095,0.89,177.02,186.82,3218509.75,0.89,3.26,7.17,1010148.5,0.43,4.34,7.64,327583.84,0.53,286.79,291,3386237.5,0.92,31.01,36,462732.59,0.81,32.46,42.32,350163.78,0.72,0
2019-01-10,10:00:00,564.78,576,100.43,98.4,3.78,139.62,806228.31,0.03,23.76,28.61,427552.16,0.78,275.15,No Data,No Data,No Data,117.91,119.81,31.74,96.6,190,193,42,-97.57,19.95,20.48,6.72,93.6,216.99,227.51,2696203,0.9,96.72,95.32,1180085.63,0.95,9.05,9.67,303079.69,0.89,2.91,21.46,61896.29,0.13,105.8,105.81,1347873.25,0.92,176.79,190.22,2124276.75,0.88,179.38,189.16,3218687,0.9,2.81,6.67,1010151.44,0.4,4.24,8.14,327588.28,0.49,318.79,322.67,3386533,0.93,29.71,35.1,462762.75,0.79,34.04,43.66,350196.53,0.73,0
2019-01-10,11:00:00,573.78,586.34,97.48,98.6,3.78,139.62,806228.31,0.03,29.2,32.99,427580.47,0.83,284.16,No Data,No Data,No Data,122.68,120.32,32.77,96.8,216,221,50,-97.4,21.39,21.28,7.04,95.2,212.8,217.48,2696417.75,0.92,96.47,94.73,1180187.5,0.95,7.68,8.39,303090.75,0.86,2,25.72,61899.29,0.07,120.38,120.09,1347982.75,0.92,187.36,198.65,2124459.75,0.88,170.11,181.13,3218866,0.88,2.83,6.31,1010154.31,0.42,4.42,8.03,327592.59,0.51,323.71,323.35,3386856.25,0.93,28.2,33.62,462793.69,0.78,29.79,40.4,350229.22,0.69,0
2019-01-10,12:00:00,583.68,558.28,94.52,98.6,3.78,139.62,806228.31,0.03,31.31,34.96,427613.38,0.84,291.99,No Data,No Data,No Data,123.6,137.22,36.86,96.2,222,227,51,-97.48,19.87,17.44,7.04,92.8,219.4,226.31,2696635.25,0.91,109.94,106.88,1180292.63,0.96,12.41,13.2,303099.88,0.89,1.95,20.75,61900.91,0.09,121.85,121.09,1348102.13,0.92,180.44,192.81,2124644.25,0.88,180.91,190.63,3219051.25,0.89,2.95,6.86,1010157.38,0.4,4.41,8.37,327597.16,0.49,348.15,356.9,3387182.5,0.91,30.06,35.13,462823.97,0.8,36.1,45.45,350260.97,0.74,0
2019-01-10,13:00:00,558.42,561.23,97.48,98.4,3.78,139.62,806228.31,0.03,29.13,32.77,427649.34,0.84,297.45,No Data,No Data,No Data,122.37,126.98,39.42,95.2,206,211,49,-97.27,19.28,17.28,5.76,92.8,182.73,193.96,2696840,0.89,104.95,102.54,1180398.5,0.96,12.53,13.57,303109.44,0.87,2.29,27.03,61903.32,0.08,124.94,124.65,1348218.63,0.92,177.85,190.85,2124825.5,0.87,200.67,207.78,3219243,0.91,3.18,7.29,1010160.38,0.41,4.46,8.05,327601.66,0.52,325.19,334.57,3387511.25,0.91,30.9,35.95,462857.56,0.8,30.46,40.84,350292.47,0.7,0
2019-01-10,14:00:00,608.2,596.68,110.77,98.2,3.78,139.62,806228.31,0.03,42.54,44.11,427682.16,0.91,291.99,No Data,No Data,No Data,114.59,115.71,32.26,95.2,204,208,45,-97.65,18.78,24,7.04,94.6,200.52,206.77,2697026.75,0.91,107.88,105.5,1180507.5,0.95,13.66,14.64,303120.25,0.88,2.01,21.39,61905.62,0.09,136.88,139.92,1348341,0.9,179.48,193.23,2125008,0.87,210.91,223.23,3219437.5,0.89,2.75,6.58,1010163.44,0.39,4.38,7.79,327606.06,0.53,334.89,346.4,3387835,0.9,30.57,35.53,462888.09,0.8,30.87,41.13,350324.22,0.7,0
2019-01-10,15:00:00,578.51,583.38,110.77,98.2,3.78,139.62,806228.31,0.03,31.39,34.82,427713.91,0.84,277.96,No Data,No Data,No Data,113.41,118.27,35.84,95,188,193,46,-97.3,20.75,21.44,6.88,93.2,192.76,201.11,2697229.75,0.9,113.93,110.63,1180619.88,0.96,6.05,7.15,303128.34,0.79,1.33,20.89,61907.3,0.06,120.43,120,1348462,0.92,163.07,169.59,2125164.5,0.9,192.02,200.2,3219633,0.9,3.4,7.6,1010166.44,0.42,4.47,7.51,327610.72,0.55,312.4,326.65,3388155.25,0.89,27.54,33.48,462918.41,0.77,36.07,45.43,350354.66,0.74,0
2019-01-10,16:00:00,563.89,561.23,91.57,98.6,3.78,139.62,806228.31,0.03,26.24,30.67,427747.53,0.81,278.99,No Data,No Data,No Data,115.92,126.46,38.91,95.8,214,217,45,-97.83,18.56,19.2,5.92,94.6,183.99,193.42,2697431.5,0.9,106.14,103.69,1180729.63,0.96,7.66,8.31,303138.22,0.88,3.3,21.55,61909.75,0.15,111.98,112.06,1348574.88,0.92,137.64,142.54,2125303.25,0.91,202.45,209.69,3219831.25,0.91,2.82,7.49,1010169.5,0.36,4.27,8.05,327615.13,0.5,319.46,323,3388466.5,0.93,33.6,38,462947.84,0.83,27.46,38.21,350386.22,0.68,0
2019-01-10,17:00:00,589,608.49,93.05,98.8,3.78,139.62,806228.31,0.03,27.02,31.2,427779.81,0.79,266.58,No Data,No Data,No Data,103.63,107.52,35.84,93.8,165,168,36,-97.68,20.11,20.48,6.24,95.8,206.68,213.86,2697640.25,0.92,99.62,97.6,1180833.5,0.96,9.26,9.63,303146.16,0.91,3.52,22.46,61913,0.15,115.07,114.56,1348685.25,0.93,135.54,141.28,2125438.25,0.9,230.64,239.47,3220035.75,0.91,2.65,7.58,1010172.44,0.33,4.26,7.53,327619.53,0.53,273.47,291.82,3388760,0.88,33.57,37.84,462977.59,0.83,29.13,39.45,350419.19,0.7,0
2019-01-10,18:00:00,576.44,598.15,88.62,98.8,3.78,139.62,806228.31,0.03,34.14,36.88,427810.16,0.85,259.2,No Data,No Data,No Data,90.83,92.67,29.7,95,190,195,48,-96.85,21.55,16.48,6.24,94,161.07,166.76,2697816.5,0.91,95.55,93.76,1180931.13,0.96,9.63,9.77,303155.63,0.93,3.38,23.54,61915.32,0.14,124.32,123.48,1348803.38,0.93,126.41,132.69,2125569.5,0.9,230.03,237.65,3220252,0.92,2.71,6.9,1010175.5,0.37,3.99,7.19,327623.72,0.52,277.85,283.87,3389045.5,0.92,31.88,35.91,463012.5,0.83,52.99,57.32,350459.53,0.87,0
2019-01-10,19:00:00,560.49,546.46,85.66,98.8,3.78,139.62,806228.31,0.03,33.02,36.14,427838.91,0.84,236.9,No Data,No Data,No Data,76.75,86.53,30.21,93.8,174,177,41,-97.28,19.14,16.32,6.24,93.2,179.63,183.76,2697988.75,0.92,94.24,92.45,1181031,0.96,9.14,9.18,303164.13,0.94,3.44,22.12,61918.23,0.15,109.57,110.99,1348914.13,0.91,136.36,142.03,2125702.5,0.9,206.46,211.16,3220467.75,0.92,2.98,7.69,1010178.38,0.37,4.27,6.73,327628.13,0.6,258.3,264.31,3389314.75,0.92,26.1,32.15,463044.34,0.76,54.36,59.01,350512.03,0.87,0
2019-01-10,20:00:00,524.16,519.88,70.89,99,3.78,139.62,806228.31,0.03,22.77,27.87,427867.78,0.73,221.24,No Data,No Data,No Data,60.72,64.51,26.11,92.2,161,166,45,-96.29,19.23,14.08,4.96,91.2,146.18,152.85,2698155.25,0.9,92.89,91.7,1181127.5,0.94,8.46,8.58,303173.13,0.93,1.43,22.83,61919.83,0.06,99.29,99.24,1349020.88,0.91,126.45,133.98,2125830,0.88,250.6,257.67,3220688.5,0.91,2.84,7.41,1010181.31,0.36,4.43,6.42,327632.66,0.64,276.12,296.27,3389576.25,0.87,28.04,33.93,463071.97,0.77,48.25,52.55,350564.03,0.86,0
2019-01-10,21:00:00,513.23,518.4,67.94,99.2,3.78,139.62,806228.31,0.03,27.7,32.05,427895.75,0.78,203.96,No Data,No Data,No Data,56.63,65.02,27.14,92.2,182,192,63,-94.37,21.54,22.08,5.28,96.8,120.5,130.7,2698285.5,0.86,75.27,74.73,1181215.75,0.93,8.68,8.88,303182.19,0.91,1.32,20.03,61921.01,0.06,94.69,96.16,1349116.25,0.9,122.64,130,2125948.75,0.88,225.24,228.13,3220911,0.92,2.96,7.56,1010184.25,0.37,4.57,6.66,327637.19,0.64,246.84,254.86,3389825.5,0.9,29.35,35.31,463099.31,0.77,47.55,52.48,350614.13,0.84,0
2019-01-10,22:00:00,491.22,503.63,69.42,99,3.78,139.62,806228.31,0.03,24.5,30.01,427925.53,0.75,197.46,No Data,No Data,No Data,60.11,63.49,27.65,91.4,144,149,41,-96.16,19.33,16.8,5.44,95.2,119.62,131.52,2698407.5,0.85,66.41,66.93,1181287.13,0.92,8.59,8.81,303191.94,0.92,1.37,21.71,61922.45,0.06,94.68,95.15,1349210.75,0.91,109.06,119.28,2126066,0.85,224.71,226.75,3221132,0.93,2.88,7.08,1010187.19,0.38,4.55,6.62,327641.69,0.64,226.73,245.67,3390055.5,0.86,26.36,33.03,463125.72,0.74,49.68,53.73,350664.56,0.86,0
2019-01-10,23:00:00,412.8,416.49,57.6,99,3.78,139.62,806228.31,0.03,6.7,7.54,427941.94,0.81,168.66,No Data,No Data,No Data,58.62,68.1,28.67,91,130,135,40,-95.54,17.92,20.96,5.6,96.2,143.58,151.6,2698532,0.88,58.22,57.96,1181347.38,0.93,7.95,8.16,303199.94,0.91,1.82,21.14,61924.55,0.08,74.6,77.38,1349285.75,0.88,109,117.06,2126177.5,0.86,213.2,217.49,3221348.5,0.92,2.75,6.58,1010190,0.39,2.48,3.89,327644.59,0.59,164.59,180.42,3390231.25,0.85,20.54,25.82,463146.44,0.74,47.67,52.55,350714.75,0.84,0
2019-01-11,0:00:00,411.18,406.15,57.6,99,3.78,139.62,806228.31,0.03,10.99,11.05,427950.16,0.89,165.71,No Data,No Data,No Data,59.55,65.54,24.58,92.8,102,105,31,-95.57,22.32,21.92,5.6,96.8,120.52,130.12,2698660.75,0.87,61.37,61.08,1181407.25,0.94,4.73,4.98,303207.41,0.9,3.28,19.95,61926.73,0.16,72.76,75.6,1349361,0.88,106.26,114.32,2126287.25,0.87,201.13,207.16,3221555.5,0.92,3.02,6.82,1010192.69,0.42,2.4,3.65,327647.22,0.62,147.17,176.28,3390396.25,0.78,21.85,26.69,463168.41,0.77,34.89,43.01,350754.03,0.76,0
