DATE,TIME,BLD A (KW),BLD A (KVA),BLD A (KVAR),BLD A (Apparent PF),Plant Chillers (KW),Plant Chillers (Avg Current),Plant Chillers (kWh),Plant Chillers (Apparent PF),Plant Chillers (Displacement PF),BLD A FITNESS ZONE (KW),BLD A FITNESS (AVG CURRENT),BLD A FITNESS (kWh),BLD A FITNESS (Apparent PF),BLD A FITNESS (Displacement PF),BLD B (KW),BLD B (kVa),BLD B (kVAR),BLD B (PF),BLD D (KW),BLD D (kVA),BLD D (kVAR),BLD D (PF),BLD E (KW),BLD E (kVA),BLD E (KVAR),BLD E (PF),BLD G (KW),BLD G (kVA),BLD G (kVAR),BLD G (PF),BLD H (KW),BLD H Average Current,BLD H (kWh),BLD H (Apparent PF),BLD H (DISPLACEMENT PF),BLD J (KW),BLD J Average Current,BLD J (kWh),BLD J (Apparent PF),BLD J (Displacement PF),BLD K (KW),BLD K Average Current,BLD K (kWh),BLD K (Apparent PF),BLD K (Displacement PF),BLD M (KW),BLD M (Average Current),BLD M (kWh),BLD M (Apparent PF),BLD M (Displacement PF),BLD N (KW),BLD N Average Current,BLD N (kWh),BLD N (Apparent PF),BLD N (Displacement PF),BLD P (KW),BLD P Average Current,BLD P (kWh),BLD P (Apparent PF),BLD P (Displacement PF),RES PH 1 & 2 (KW),RES PH 1 & 2 Avg Current,RES PH 1 & 2 (kWh),RES PH 1 & 2 (Apparent PF),RES PH 1 & 2 (Displacement PF),RES PH 3 (KW),RES PH 3 Avg Current,RES PH 3 (kWh),RES PH 3 (Apparent PF),RES PH 3 (Displacement PF),BLD S (KW),BLD S Avg Current,BLD S (kWh),BLD S (Apparent PF),BLD S (Displacement PF),BLD T (KW),BLD T Avg Current,BLD T (kWh),BLD T (Apparent PF),BLD T (Displacement PF),BLD V (KW),BLD V Avg Current,BLD V (kWh),BLD V (Apparent PF),BLD V (Displacement PF),BLD Z (KW),BLD Z Avg Current,BLD Z (kWh),BLD Z (Apparent PF),BLD Z (Displacement PF),COGEN 1 (kW),COGEN 1 (kVAR),COGEN 1 (kVA),COGEN2 (kW),COGEN2 (KVAR),COGEN2 (KVA),BLD C (kW),BLD C Avg Current,BLD C (kWh),BLD C (Apparent PF),BLD C (Displacement PF) 
2019-03-04,23:00:00,429.34,434.22,56.12,0.992,3.78,139.62,806228.31,0.03,0.77,6.9,7.39,457558.47,0.81,0.85,175.46,194.95,82.71,90.4,58.83,68.61,29.18,0.914,136,141,42,-95.57,18.29,21.12,5.28,96.4,159.81,171.07,2910907.75,0.87,0.87,73.34,71.9,1285456.63,0.94,0.96,5.4,5.67,308234.47,0.89,0.9,1.99,20.21,64709.23,0.1,0.94,77.33,80.6,1466380.38,0.87,0.87,99.78,103.12,2283600.25,0.9,0.9,204.81,209.24,3459641,0.91,0.91,2.77,5.92,1013792.81,0.44,0.44,3.61,6.97,332969.28,0.48,0.5,186.24,212.1,3651640.5,0.81,0.82,48.86,48.5,512745.38,0.93,0.94,53.14,57.24,406401.63,0.86,0.86,0,0,0,1500,601,1595,0,No Data,No Data,No Data,No Data
2019-03-05,0:00:00,435.69,434.22,62.03,0.992,3.78,139.62,806228.31,0.03,0.77,7.31,7.38,457564.91,0.86,0.9,169.99,186.09,79.75,90.2,63.18,76.8,32.26,0.906,90,96,35,-92.75,18.88,16.16,5.6,92.8,171.02,180.03,2911066.75,0.89,0.9,74.46,73.65,1285529.88,0.94,0.96,0,0,308239.31,1,1,2.14,19.76,64711.63,0.1,0.91,69.19,72.43,1466455.5,0.87,0.87,110.41,112.1,2283704.75,0.92,0.93,191.85,200.05,3459841.25,0.9,0.9,4.79,7.66,1013795.56,0.59,0.61,4.08,7.79,332973,0.49,0.5,168.49,183.84,3651817.75,0.85,0.91,45.05,45.18,512779.69,0.93,0.94,34.87,44.16,406447.28,0.74,0.74,0,0,0,1500,628,1670,0,No Data,No Data,No Data,No Data
2019-03-05,1:00:00,424.47,438.65,54.65,0.992,3.78,139.62,806228.31,0.03,0.77,12.59,12.19,457574.97,0.94,0.96,162.17,175.75,79.75,89,59.6,70.66,32.26,0.876,90,98,40,-90.87,18.13,21.28,4.32,97.2,160.27,172.2,2911225.25,0.87,0.88,76.81,76.43,1285605.25,0.94,0.95,0,0,308239.41,1,1,2.92,21.56,64713.97,0.13,0.93,66.63,69.7,1466525,0.87,0.87,110.29,111.7,2283814.5,0.92,0.93,178.07,187.96,3460026.5,0.89,0.89,2.67,5.58,1013798.25,0.45,0.45,3.59,7.38,332976.72,0.45,0.47,186.84,213.12,3651994.25,0.82,0.83,50.59,50.16,512813.91,0.94,0.95,37.96,46.42,406485.28,0.76,0.76,0,0,0,1502,647,1623,0,No Data,No Data,No Data,No Data
2019-03-05,2:00:00,432.15,444.55,54.65,0.992,3.78,139.62,806228.31,0.03,0.77,10.88,10.79,457585.66,0.94,0.97,161.13,178.71,78.28,90,60.52,62.98,28.16,0.91,93,101,41,-91.4,18.59,20.32,5.76,96.6,148.27,159.97,2911384.75,0.88,0.88,66.93,68.1,1285675.38,0.92,0.94,0,0,308239.44,1,1,2.96,18.74,64716.4,0.15,0.94,72.28,75.13,1466594.25,0.88,0.89,109.97,111.6,2283919.25,0.92,0.93,167.81,179.84,3460202.75,0.88,0.88,2.7,5.5,1013800.94,0.46,0.47,3.41,7.15,332980.25,0.45,0.46,166.24,180.69,3652169,0.86,0.92,24.91,28.03,512848.66,0.83,0.84,39.28,46.46,406525.5,0.8,0.8,0,0,0,1502,645,1646,0,No Data,No Data,No Data,No Data
2019-03-05,3:00:00,421.37,437.17,54.65,0.992,3.78,139.62,806228.31,0.03,0.77,10.67,10.33,457596.25,0.94,0.96,156.7,168.37,79.75,88.2,59.75,64.51,24.58,0.924,84,89,32,-93.55,18.85,20.8,5.6,97.2,160.12,172.49,2911542.75,0.88,0.88,70.46,70.9,1285745.13,0.93,0.94,0,0,308239.44,1,1,2.81,21.59,64718.54,0.13,0.94,66.41,69.13,1466664,0.88,0.88,99.81,102.68,2284025.25,0.91,0.92,162.55,174,3460371.25,0.88,0.88,2.58,5.1,1013803.63,0.47,0.48,3.73,5.84,332983.97,0.6,0.62,181.11,207.37,3652346,0.82,0.83,24.63,28.64,512883.09,0.8,0.82,40.23,48.43,406567.78,0.78,0.78,0,0,0,1499,632,1618,0,No Data,No Data,No Data,No Data
2019-03-05,4:00:00,454.15,431.26,53.17,0.99,3.78,139.62,806228.31,0.03,0.77,13.08,12.55,457608.34,0.94,0.96,153.6,175.75,84.18,87.8,57.65,64,24.58,0.916,91,101,44,-89.77,18.51,22.08,5.6,96.4,157.52,168.5,2911701,0.87,0.87,71.97,72.04,1285818.88,0.93,0.94,0,0,308239.44,1,1,1.6,19.78,64720.85,0.08,0.92,69.87,72.84,1466733.38,0.87,0.87,112.95,113.75,2284128.5,0.92,0.93,163.23,175.11,3460534.25,0.87,0.87,2.61,5.02,1013806.25,0.48,0.49,3.9,5.78,332987.84,0.62,0.65,155.59,189.2,3652519,0.76,0.78,48.62,48.36,512918.72,0.93,0.94,43.82,50.93,406610.09,0.8,0.8,0,0,0,1504,661,1675,0,No Data,No Data,No Data,No Data
2019-03-05,5:00:00,443.37,471.14,62.03,0.994,3.78,139.62,806228.31,0.03,0.77,10.16,10,457622.47,0.96,0.97,162.02,180.18,82.71,89,60.57,71.68,34.3,0.884,87,92,33,-93.4,17.71,21.92,5.76,96.4,165.01,176.14,2911857.75,0.88,0.88,74.91,74.76,1285890.13,0.93,0.94,0,0,308239.44,1,1,1.78,17.79,64722.82,0.1,0.98,67.59,71.19,1466801.88,0.86,0.86,108.96,110.65,2284236,0.91,0.92,158.72,171.63,3460693.75,0.86,0.86,2.63,4.96,1013808.94,0.49,0.5,3.89,5.71,332991.78,0.63,0.66,184.28,210.84,3652693.75,0.81,0.82,33.09,35.06,512954.25,0.87,0.89,44.16,51.27,406653.22,0.8,0.8,0,0,0,1506,632,1629,0,No Data,No Data,No Data,No Data
2019-03-05,6:00:00,509.54,503.63,81.23,0.988,3.78,139.62,806228.31,0.03,0.77,30.15,33.67,457642.78,0.81,0.84,188.01,202.34,82.71,91.4,73.88,97.28,35.33,0.934,94,100,38,-92.35,20.45,17.92,4.8,95.2,163.18,173.19,2912018.5,0.89,0.89,70.39,69.78,1285965.25,0.94,0.96,0,0,308239.66,1,1,2.67,19.65,64725.25,0.13,0.93,91.45,94.25,1466872.63,0.89,0.89,117.31,119.04,2284344,0.92,0.93,155.92,168.49,3460850,0.87,0.87,2.55,4.96,1013811.5,0.48,0.49,3.75,5.97,332995.75,0.59,0.61,185.89,211.69,3652868.25,0.82,0.83,27.06,30.11,512987.53,0.84,0.85,39.19,48.37,406696.13,0.76,0.76,0,0,0,1497,617,1616,0,No Data,No Data,No Data,No Data
2019-03-05,7:00:00,516.63,533.17,76.8,0.99,3.78,139.62,806228.31,0.03,0.77,45.11,45.98,457678.31,0.92,0.92,203.82,224.49,96,90.4,103.53,103.42,30.72,0.954,132,138,41,-95.37,19.73,20.96,6.08,95.4,211.85,216.9,2912197.25,0.91,0.92,71.64,71.22,1286038,0.93,0.95,0,0,308239.66,1,1,1,17.33,64727.79,0.06,0.98,100.39,101.59,1466967.75,0.9,0.9,126.01,126.26,2284461,0.92,0.93,160.75,173.29,3461006.75,0.87,0.87,2.75,5.78,1013814.13,0.44,0.45,4.91,7.28,333000.25,0.63,0.63,226.24,250.64,3653071.5,0.84,0.85,87,83.56,513044.78,0.97,0.97,43.4,51.05,406737.25,0.79,0.79,0,0,0,1505,622,1637,0,No Data,No Data,No Data,No Data
2019-03-05,8:00:00,553.99,592.25,81.23,0.99,3.78,139.62,806228.31,0.03,0.77,24.98,29.34,457714.5,0.81,0.81,246.5,258.46,87.14,94.2,114.38,117.76,40.45,0.94,165,170,46,-96.36,19.92,17.92,6.08,94.6,222.14,231.91,2912410.25,0.91,0.91,105.96,103.26,1286125.63,0.96,0.98,5.67,6.07,308243.63,0.89,0.91,2.82,22.24,64729.99,0.12,0.96,93.88,94.27,1467063.75,0.92,0.92,149.66,152.5,2284589,0.92,0.93,156.78,170.64,3461168.25,0.87,0.87,4.36,7.71,1013817,0.54,0.55,4.28,8.42,333004.75,0.48,0.49,256.84,264.91,3653309,0.91,0.96,54.98,55.56,513097.03,0.93,0.93,40.84,49.26,406778.38,0.78,0.78,0,0,0,1502,643,1653,0,No Data,No Data,No Data,No Data
2019-03-05,9:00:00,598.74,629.17,113.72,0.984,3.78,139.62,806228.31,0.03,0.77,43.88,45.5,457747.13,0.91,0.92,262.74,277.66,88.62,94.6,133.07,132.1,40.45,0.948,174,177,41,-97.32,18.78,20.8,7.36,93.6,252.58,254.94,2912645.25,0.94,0.94,99.92,98.33,1286230.75,0.95,0.97,4.12,4.78,308248.03,0.82,0.85,2.28,21.09,64732.75,0.1,0.93,109.54,109.58,1467166.5,0.92,0.92,160.31,167.56,2284744,0.9,0.9,165.48,177.8,3461332.75,0.88,0.88,2.62,5.89,1013819.88,0.42,0.42,4.31,8.84,333009.13,0.46,0.47,301.85,314.62,3653591.5,0.9,0.91,40.67,44.32,513153.41,0.86,0.87,39.33,48.16,406820.34,0.77,0.77,0,0,0,1497,621,1619,0,No Data,No Data,No Data,No Data
2019-03-05,10:00:00,610.26,649.85,112.25,0.986,3.78,139.62,806228.31,0.03,0.77,31.42,34.68,457777.63,0.85,0.86,275.89,285.05,90.09,94.6,118.53,143.36,36.86,0.96,178,182,42,-97.25,21.41,18.88,6.08,95.4,254.4,255.83,2912892.5,0.94,0.94,110.12,107.25,1286340.88,0.96,0.98,10.07,10.58,308255.31,0.9,0.92,2.8,22.45,64735.46,0.12,0.94,107.95,107.79,1467275.5,0.92,0.92,189.38,194.28,2284905.5,0.91,0.92,193.76,209.28,3461501.25,0.87,0.87,2.86,6.59,1013822.88,0.41,0.41,4.68,9.48,333013.63,0.46,0.47,311.3,313.06,3653893.5,0.93,0.97,66.22,65.81,513211.03,0.94,0.95,40.31,49.02,406861.13,0.77,0.77,0,0,0,1500,638,1636,0,No Data,No Data,No Data,No Data
2019-03-05,11:00:00,618.83,612.92,107.82,0.982,3.78,139.62,806228.31,0.03,0.77,28.35,32.59,457807.94,0.82,0.83,287.26,305.72,96,0.95,122.42,128,35.33,0.96,198,202,47,-97.29,22.8,22.72,6.24,0.96,249.13,251.5,2913140.25,0.94,0.94,109.97,107.37,1286450.38,0.96,0.97,2.33,2.73,308266.41,0.82,0.84,1.89,21.13,64738.79,0.09,0.94,107.28,107.38,1467386.38,0.92,0.92,190.87,198.37,2285093,0.9,0.91,182.1,192.22,3461675.25,0.89,0.89,3.22,7.15,1013825.81,0.42,0.43,4.88,9.46,333018.5,0.48,0.49,325.53,334.97,3654209,0.91,0.92,65.7,65.03,513270.47,0.95,0.95,44.43,51.7,406902.81,0.81,0.81,0,0,0,1500,638,1636,0,No Data,No Data,No Data,No Data
2019-03-05,12:00:00,614.55,621.78,109.29,0.982,3.78,139.62,806228.31,0.03,0.77,57.93,57.81,457843.63,0.94,0.95,284.01,304.25,97.48,0.95,147.35,166.4,46.08,0.956,199,203,47,-97.32,20.02,22.56,7.52,0.95,230.57,229.78,2913386.75,0.95,0.95,128.92,125.71,1286559.5,0.96,0.97,2.3,2.64,308273.06,0.83,0.86,2.09,23.12,64741.68,0.09,0.96,110.72,110.39,1467497.38,0.92,0.92,179.87,186.75,2285270.75,0.9,0.91,176.93,188.48,3461855.25,0.88,0.88,2.94,6.86,1013828.88,0.4,0.41,4.43,9.04,333023.38,0.46,0.47,324.98,325.72,3654524.75,0.93,0.97,84.25,81.72,513329.59,0.96,0.97,41.74,49.69,406946.69,0.79,0.79,0,0,0,1498,623,1643,0,No Data,No Data,No Data,No Data
2019-03-05,13:00:00,653.1,677.91,122.58,0.984,3.78,139.62,806228.31,0.03,0.77,44.96,45.95,457881.84,0.92,0.92,302.03,314.58,101.91,0.95,130.46,126.46,43.01,0.936,187,191,41,-97.63,19.14,19.2,6.56,0.95,243.19,249.48,2913625.75,0.92,0.92,109.94,105.85,1286673.13,0.96,0.98,11.91,13.11,308283.44,0.85,0.91,1.74,22.64,64743.4,0.07,0.99,115.65,114.61,1467610.38,0.92,0.92,183.6,189.36,2285448.75,0.9,0.91,187.33,196.59,3462037.25,0.89,0.89,3.11,6.94,1013831.94,0.42,0.42,4.66,8.72,333027.97,0.5,0.51,344.41,352.47,3654855.75,0.91,0.92,54.4,55.63,513384.16,0.91,0.92,40.1,48.61,406989.34,0.77,0.77,0,0,0,1499,629,1648,0,No Data,No Data,No Data,No Data
2019-03-05,14:00:00,632.71,640.98,115.2,0.982,3.78,139.62,806228.31,0.03,0.77,30.78,34.15,457919.19,0.84,0.85,294.35,311.63,103.38,0.94,118.32,117.25,33.28,0.96,196,200,46,-97.47,19.84,15.2,6.4,0.9,211.77,217.48,2913852.75,0.91,0.92,105.59,101.71,1286783.63,0.96,0.98,12.34,13.64,308294.31,0.85,0.91,1.02,20.97,64745.01,0.05,0.94,111.58,110.15,1467725.75,0.92,0.92,179.25,186.11,2285628,0.9,0.9,184.66,194.69,3462226.5,0.89,0.89,3.12,6.53,1013835.19,0.45,0.45,5.36,9.83,333032.88,0.51,0.51,343.92,352.52,3655184.5,0.91,0.92,60.73,60.94,513438.75,0.93,0.93,57.3,61.79,407032.78,0.86,0.87,0,0,0,1504,644,1624,0,No Data,No Data,No Data,No Data
2019-03-05,15:00:00,632.86,643.94,116.68,0.986,3.78,139.62,806228.31,0.03,0.77,32.66,35.9,457948.88,0.87,0.87,286.38,301.29,96,0.95,113.77,112.64,35.84,0.954,196,200,45,-97.39,18.66,17.28,6.4,0.93,207.41,213.98,2914067.5,0.92,0.92,98.27,95.87,1286891,0.97,0.98,4.54,5.39,308301.34,0.8,0.83,4.13,22.29,64747.19,0.18,0.95,111.11,111.47,1467838.63,0.92,0.92,131.9,133,2285787.5,0.93,0.94,191.12,199.85,3462418.25,0.91,0.91,2.87,6.83,1013838.31,0.4,0.4,4.94,8.94,333037.59,0.52,0.53,312.19,317.38,3655508.5,0.93,0.96,62.81,62.92,513491.22,0.94,0.94,56.2,61.42,407089.19,0.87,0.87,0,0,0,1503,642,1611,0,No Data,No Data,No Data,No Data
2019-03-05,16:00:00,613.66,620.31,113.72,0.982,3.78,139.62,806228.31,0.03,0.77,47.3,48.41,457989.31,0.93,0.93,282.68,305.72,97.48,0.95,109.16,111.62,34.3,0.956,188,192,43,-97.53,20.43,23.84,6.4,0.95,240.27,245.56,2914302,0.93,0.93,96.62,94.32,1286993.75,0.96,0.98,12.16,12.88,308311.03,0.9,0.93,3.08,21.07,64750.01,0.14,0.97,111.32,111.3,1467953.75,0.92,0.93,128.28,129.76,2285920.75,0.93,0.94,194.85,204.05,3462609.75,0.9,0.9,3.03,7.23,1013841.38,0.4,0.4,4.35,8.6,333042.22,0.48,0.48,316.19,327.62,3655819.25,0.91,0.92,76.65,75.14,513543.19,0.96,0.96,56.59,61.49,407144.22,0.87,0.87,0,0,0,1598,690,1732,0,No Data,No Data,No Data,No Data
2019-03-05,17:00:00,611.74,608.49,107.82,0.984,3.78,139.62,806228.31,0.03,0.77,32.51,35.67,458022.16,0.86,0.87,266.73,288,94.52,0.94,102.5,102.4,34.3,0.95,174,178,41,-97.42,18.69,19.36,5.12,0.96,215.12,215.93,2914526.25,0.94,0.95,103.33,100.16,1287099,0.97,0.98,6.68,7.69,308318.5,0.82,0.85,2.81,21.97,64753.22,0.12,0.98,111.33,111.07,1468065.25,0.92,0.92,130.43,131.55,2286055.25,0.93,0.94,196.58,206.1,3462806.5,0.9,0.9,3.3,7.83,1013844.38,0.4,0.4,4.28,8.12,333046.63,0.49,0.5,285.92,304.54,3656131.75,0.88,0.9,51.31,52.44,513593.84,0.92,0.92,55.55,60.19,407199.31,0.87,0.87,0,0,0,1592,673,1730,0,No Data,No Data,No Data,No Data
2019-03-05,18:00:00,595.5,623.26,98.95,0.986,3.78,139.62,806228.31,0.03,0.77,38.78,40.76,458057.97,0.9,0.9,259.35,277.66,84.18,0.96,97.02,101.38,34.3,0.942,171,175,43,-96.68,16.66,19.36,6.4,0.95,231.2,236.47,2914749.5,0.93,0.93,107.43,104.36,1287203.88,0.97,0.98,9.11,9.41,308325.75,0.91,0.94,2.65,21.03,64756.31,0.12,0.96,113.24,112.79,1468176.13,0.92,0.93,138.97,140.66,2286188.25,0.93,0.93,193.52,201.16,3463003.75,0.91,0.91,3.22,7.62,1013847.44,0.4,0.41,4.32,8.4,333051.09,0.48,0.49,308.13,324.06,3656431.25,0.89,0.9,55.74,56.6,513644.91,0.92,0.93,60.59,64.54,407256.63,0.88,0.88,0,0,0,1591,680,1717,0,No Data,No Data,No Data,No Data
2019-03-05,19:00:00,603.77,604.06,98.95,0.988,3.78,139.62,806228.31,0.03,0.77,35.59,37.93,458090.5,0.83,0.88,243.84,249.6,84.18,0.94,83.4,94.21,33.79,0.936,176,181,49,-96.27,17.58,20.64,4,0.98,226.38,232.87,2914972.25,0.92,0.92,104.49,101.93,1287307.25,0.96,0.97,8.63,8.91,308333.91,0.91,0.93,1.66,19.52,64758.67,0.08,0.98,122.08,121.41,1468295.25,0.92,0.92,126.3,127.35,2286317.5,0.92,0.93,206.14,212.43,3463207.25,0.91,0.91,3.23,7.35,1013850.5,0.41,0.42,4.06,7.99,333055.28,0.47,0.49,266.64,271.69,3656714.75,0.92,0.96,62.96,62.81,513693.38,0.94,0.94,59.9,64.12,407316.09,0.87,0.88,0,0,0,1595,691,1698,0,No Data,No Data,No Data,No Data
2019-03-05,20:00:00,548.82,555.32,75.32,0.99,3.78,139.62,806228.31,0.03,0.77,33.83,36.51,458119.88,0.81,0.87,233.21,248.12,94.52,0.93,60.26,63.49,23.04,0.928,165,171,48,-95.94,17.73,19.52,5.44,0.96,204.44,211.49,2915192.5,0.91,0.91,105.29,101.89,1287411,0.96,0.98,8.85,9.35,308343.03,0.89,0.91,1.43,19.76,64760.5,0.07,0.99,104.77,104.06,1468406.63,0.92,0.92,121.15,123.41,2286441.25,0.91,0.92,215.28,221.73,3463418,0.91,0.91,3.25,7.73,1013853.5,0.39,0.4,4.1,8.21,333059.44,0.46,0.48,275.02,293.58,3656979.5,0.87,0.89,27.64,33.95,513740.94,0.76,0.76,57.48,62.1,407374.47,0.87,0.87,0,0,0,1602,671,1733,0,No Data,No Data,No Data,No Data
2019-03-05,21:00:00,528.59,528.74,76.8,0.99,3.78,139.62,806228.31,0.03,0.77,37.28,39.04,458150.78,0.85,0.9,213.27,227.45,88.62,0.92,64.97,75.78,31.23,0.906,168,173,46,-96.46,18.27,23.68,4.16,0.98,183.94,194.31,2915381.5,0.89,0.9,85.6,83.81,1287507.25,0.95,0.97,8.51,8.75,308352.88,0.92,0.93,2.35,18.35,64762.2,0.12,0.96,101.87,101.87,1468509.38,0.92,0.92,103.95,109.68,2286554,0.89,0.89,216.93,221.75,3463637,0.92,0.92,3.32,7.22,1013856.56,0.43,0.44,4.17,7.99,333063.56,0.49,0.5,241.97,250.77,3657231.75,0.9,0.95,55.91,56.73,513788.91,0.92,0.93,54.35,58.11,407432.28,0.88,0.88,0,0,0,1602,690,1755,0,No Data,No Data,No Data,No Data
2019-03-05,22:00:00,500.97,542.03,66.46,0.994,3.78,139.62,806228.31,0.03,0.77,24.75,28.97,458181.94,0.76,0.8,205.74,228.92,87.14,0.92,61.44,70.66,26.62,0.92,157,162,44,-96.23,19.52,15.36,5.6,0.92,143.45,151.59,2915533.25,0.89,0.9,66.1,66.43,1287587.25,0.93,0.94,5.63,5.93,308361.13,0.9,0.91,2,18.85,64764.16,0.1,0.96,97.38,97.74,1468607.5,0.91,0.92,108.45,113.47,2286664.25,0.89,0.9,211.26,216.61,3463853.25,0.92,0.92,2.69,6.15,1013859.44,0.41,0.43,3.96,7.83,333067.66,0.47,0.49,220.71,231.13,3657464.5,0.89,0.94,47.55,49.22,513836.31,0.9,0.9,51.02,55.65,407487.66,0.86,0.86,0,0,0,1595,676,1722,0,No Data,No Data,No Data,No Data
2019-03-05,23:00:00,430.08,422.4,59.08,0.992,3.78,139.62,806228.31,0.03,0.77,8.78,8.93,458198.25,0.92,0.95,173.1,190.52,82.71,0.9,61.08,64.51,23.04,0.93,161,168,51,-95.29,16.26,19.04,4.32,0.96,137.61,145.79,2915673.75,0.88,0.89,71.1,70.96,1287660.5,0.93,0.94,5.62,6,308368.34,0.88,0.89,2.08,20.7,64766.07,0.1,0.97,92.09,93.63,1468688,0.9,0.9,113.36,115.44,2286769.25,0.91,0.92,206.57,212.06,3464064.75,0.91,0.91,2.7,6.21,1013862.25,0.41,0.42,3.55,7.13,333071.34,0.46,0.48,188.15,208.67,3657651,0.84,0.85,24.67,28.37,513868.06,0.81,0.82,33.75,43.36,407532.84,0.73,0.73,0,0,0,1603,680,1703,0,No Data,No Data,No Data,No Data
2019-03-06,0:00:00,420.63,428.31,50.22,0.992,3.78,139.62,806228.31,0.03,0.77,10.53,10.91,458205.47,0.83,0.86,171.32,186.09,81.23,0.9,63.03,64,27.14,0.902,95,101,36,-93.29,19.12,21.28,5.92,0.97,147.16,154.2,2915825.5,0.89,0.9,75.28,74.51,1287735,0.94,0.95,4.19,4.87,308374.22,0.81,0.83,2.83,21.8,64768.76,0.13,0.95,79.65,80.85,1468775.5,0.9,0.9,116.38,116.28,2286876,0.93,0.93,190.7,196.93,3464260.25,0.91,0.91,2.73,5.73,1013864.94,0.44,0.45,3.68,7.35,333074.84,0.46,0.48,180.29,202.21,3657827.75,0.83,0.84,47.5,47.34,513902.63,0.93,0.93,34.7,44.28,407571.09,0.73,0.73,0,0,0,1602,692,1770,0,No Data,No Data,No Data,No Data
2019-03-06,1:00:00,430.38,422.4,56.12,0.992,3.78,139.62,806228.31,0.03,0.77,10.46,10.28,458215.56,0.95,0.97,163.05,186.09,84.18,0.89,62.11,64,27.14,0.904,108,117,46,-91.78,17.33,19.84,5.28,0.96,172.87,177.24,2915974.5,0.91,0.92,77,76.9,1287810.5,0.93,0.94,0,0,308375.44,1,1,2.01,18.79,64771.05,0.1,0.93,73.77,76.37,1468853.5,0.88,0.88,108.02,109.69,2286982.25,0.92,0.92,178.46,187.55,3464444.75,0.89,0.89,3.14,6.28,1013867.63,0.47,0.47,3.57,7.72,333078.47,0.43,0.44,193.26,219.13,3658004,0.82,0.83,42.27,42.58,513936.47,0.92,0.93,38.67,44.64,407610.09,0.81,0.81,0,0,0,1598,700,1708,0,No Data,No Data,No Data,No Data
2019-03-06,2:00:00,429.19,431.26,53.17,0.992,3.78,139.62,806228.31,0.03,0.77,10.44,10.23,458226.59,0.95,0.97,162.9,177.23,81.23,0.89,64.26,66.05,28.67,0.896,92,98,35,-93.45,20.18,24.32,5.28,0.98,142.12,150.38,2916120.75,0.88,0.89,68.08,68.53,1287881.38,0.92,0.93,0,0,308375.44,1,1,2.2,19.7,64773.11,0.11,0.94,74.55,77.85,1468930.75,0.87,0.87,109.69,111.45,2287090.5,0.91,0.92,171.79,182.19,3464622.75,0.88,0.88,2.57,5.28,1013870.31,0.45,0.46,3.56,7.44,333082.31,0.44,0.46,181.38,202.73,3658173.5,0.83,0.84,29.29,32.53,513969.31,0.84,0.86,40.03,47.19,407650.66,0.79,0.79,0,0,0,1601,682,1776,0,No Data,No Data,No Data,No Data
2019-03-06,3:00:00,438.5,429.78,50.22,0.992,3.78,139.62,806228.31,0.03,0.77,10.06,9.88,458238,0.95,0.97,156.55,175.75,82.71,0.88,60.26,64.51,24.06,0.92,99,108,45,-90.92,19.12,21.44,5.6,0.97,153.18,158.91,2916272.75,0.9,0.9,71.17,71.61,1287953,0.92,0.94,0,0,308375.44,1,1,2.06,19.96,64775.17,0.1,0.98,67.27,69.36,1469004.5,0.88,0.88,109.01,110.51,2287198.5,0.91,0.92,168.04,179.48,3464791.5,0.87,0.87,2.54,4.86,1013873,0.49,0.49,3.74,7.76,333086.13,0.45,0.46,160.89,174.61,3658343.75,0.85,0.91,50.86,50.66,514008.03,0.93,0.94,43.1,50.45,407694.56,0.79,0.79,0,0,0,1607,679,1755,0,No Data,No Data,No Data,No Data
2019-03-06,4:00:00,448.25,443.08,57.6,0.99,3.78,139.62,806228.31,0.03,0.77,11.92,11.5,458249.63,0.95,0.98,159.51,181.66,87.14,0.88,60.93,62.46,24.06,0.916,101,107,40,-92.98,18.67,23.2,5.6,0.97,133.69,141.63,2916417.75,0.88,0.88,80.44,79.92,1288025.63,0.93,0.95,0,0,308375.44,1,1,1.64,20.83,64777,0.08,0.97,69.48,71.68,1469074,0.88,0.88,114.24,114.12,2287305.25,0.92,0.93,161.36,172.99,3464955.25,0.87,0.87,2.64,4.9,1013875.69,0.5,0.51,3.76,7.69,333089.94,0.45,0.47,178.98,202.92,3658511.75,0.81,0.83,26.54,29.9,514041,0.82,0.83,43.1,50.24,407738.22,0.79,0.79,0,0,0,1601,689,1751,0,No Data,No Data,No Data,No Data
2019-03-06,5:00:00,437.76,484.43,53.17,0.992,3.78,139.62,806228.31,0.03,0.77,15.27,14.6,458263.91,0.95,0.97,160.25,171.32,75.32,0.9,61.85,70.66,24.06,0.932,105,112,42,-92.92,21.25,20,5.6,0.97,142.87,151.6,2916567.25,0.89,0.89,74.33,74.68,1288102.25,0.93,0.95,0,0,308375.44,1,1,2.77,20.33,64779,0.13,0.91,70.68,73.6,1469143.25,0.88,0.88,99.56,102.71,2287414,0.9,0.91,157.1,170.08,3465116.75,0.87,0.87,2.63,5.01,1013878.31,0.49,0.5,3.75,6.32,333093.72,0.55,0.57,159.97,174.71,3658680.25,0.85,0.91,25.55,29.17,514072.63,0.82,0.83,47.41,53.41,407783.06,0.83,0.83,0,0,0,1595,667,1699,0,No Data,No Data,No Data,No Data
