DATE,TIME,BLD A (KW),BLD A (KVA),BLD A (KVAR),BLD A (PF),Plant Chillers (KW),Plant Chillers (Avg Current),Plant Chillers (kWh),Plant Chillers (PF),BLD A FITNESS ZONE (KW),BLD A FITNESS (AVG CURRENT),BLD A FITNESS (kWh),BLD A FITNESS (PF),BLD B (KW),BLD B (kVa),BLD B (kVAR),BLD B (PF),BLD D (KW),BLD D (kVA),BLD D (kVAR),BLD D (PF),BLD E (KW),BLD E (kVA),BLD E (KVAR),BLD E (PF),BLD G (KW),BLD G (kVA),BLD G (kVAR),BLD G (PF),BLD H (KW),BLD H Average Current,BLD H (kWh),BLD H (PF),BLD J (KW),BLD J Average Current,BLD J (kWh),BLD J (PF),BLD K (KW),BLD K Average Current,BLD K (kWh),BLD K (PF),BLD M (KW),BLD M (Average Current),BLD M (kWh),BLD M (PF),BLD N (KW),BLD N Average Current,BLD N (kWh),BLD N (PF),BLD P (KW),BLD P Average Current,BLD P (kWh),BLD P (PF),RES PH 1 & 2 (KW),RES PH 1 & 2 Avg Current,RES PH 1 & 2 (kWh),RES PH 1 & 2 (PF),RES PH 3 (KW),RES PH 3 Avg Current,RES PH 3 (kWh),RES PH 3 (PF),BLD S (KW),BLD S Avg Current,BLD S (kWh),BLD S (PF),BLD T (KW),BLD T Avg Current,BLD T (kWh),BLD T (PF),BLD V (KW),BLD V Avg Current,BLD V (kWh),BLD V (PF),BLD Z (KW),BLD Z Avg Current,BLD Z (kWh),BLD Z (PF),COGEN 1 (kW),COGEN 1 (kVAR),COGEN 1 (kVA),COGEN2 (kW),COGEN2 (KVAR),COGEN2 (KVA),BLD C (KW)
2019-02-24,0:00:00,399.06,398.77,54.65,0.99,3.78,139.62,806228.31,0.03,9.32,9.66,452959.56,0.9,146.81,166.89,78.28,88.2,63.85,64,30.21,0.898,103,109,37,-93.98,17.31,20.96,4.96,96.2,122.88,133.71,2874264.75,0.86,61.28,62.12,1267401.75,0.92,0,0,307413.34,1,2.73,18.91,64229.96,0.14,62.75,66.17,1447213.75,0.87,89.62,94.45,2256936.5,0.89,175.23,184.37,3419709.75,0.89,2.62,5.27,1013177.19,0.47,2.99,6.1,332017.47,0.46,179.37,207.7,3602526.5,0.81,34.01,36.08,503240.81,0.88,31.25,40.54,396592.44,0.72,0,,,0,,,0
2019-02-24,1:00:00,396.7,400.25,48.74,0.994,3.78,139.62,806228.31,0.03,3.29,4.36,452964.84,0.71,144.74,165.42,78.28,88.2,62.46,64,29.18,0.896,99,106,40,-92.77,16.54,13.12,5.12,92.2,123.85,131.91,2874382.5,0.88,65.16,65.91,1267466.13,0.92,0,0,307413.34,1,2.16,19.43,64232.25,0.11,64.61,68.13,1447277,0.86,90.7,94.8,2257032.25,0.89,176.92,186.3,3419882.5,0.89,2.73,5.26,1013179.88,0.48,3.11,6.41,332020.88,0.45,149.06,184.65,3602690.5,0.75,27.07,30.4,503275.16,0.83,34.24,42.92,396624.97,0.74,0,,,0,,,0
2019-02-24,2:00:00,391.53,413.54,50.22,0.994,3.78,139.62,806228.31,0.03,5.5,6.13,452970.41,0.83,147.84,163.94,84.18,86,53.45,57.86,25.09,0.894,106,116,49,-90.51,16.4,21.28,5.28,97.6,139.22,147.24,2874501.75,0.88,75.17,76.7,1267531.25,0.91,0,0,307413.34,1,2.08,19.49,64234.14,0.1,62.34,66.35,1447339,0.85,101.08,104.46,2257126.75,0.9,168.59,178.97,3420054.25,0.88,2.8,5.41,1013182.56,0.48,3.05,6.44,332024.34,0.44,172.17,196.98,3602854.5,0.81,41.63,41.92,503310.59,0.92,29.49,40.12,396656.66,0.68,0,,,0,,,0
2019-02-24,3:00:00,402.31,397.29,51.69,0.992,3.78,139.62,806228.31,0.03,5.05,5.9,452975.5,0.79,149.32,169.85,81.23,87.8,57.09,58.88,26.62,0.9,79,87,39,-89.89,20.11,16.64,5.28,93.2,130.22,140.78,2874621.5,0.86,65.13,65.81,1267594.88,0.91,0,0,307413.34,1,1.52,19.12,64235.74,0.08,59.02,62.82,1447401.63,0.85,103.48,108.22,2257223.5,0.88,160.76,171.86,3420219.5,0.87,2.66,5.01,1013185.31,0.49,4.47,7.79,332027.66,0.53,169.46,199.91,3603021,0.78,48.93,48.44,503343.72,0.93,32.29,42.48,396689.59,0.7,0,,,0,,,0
2019-02-24,4:00:00,392.86,381.05,50.22,0.992,3.78,139.62,806228.31,0.03,3.48,4.64,452982.31,0.7,145.33,159.51,76.8,87.8,61.13,71.68,30.21,0.902,80,86,35,-91.29,17.63,16.48,5.6,93.8,115.54,128.44,2874741.25,0.85,64.52,65.29,1267657.63,0.92,0,0,307413.34,1,2.69,19.08,64238.25,0.14,63.6,67.16,1447463.75,0.87,95.93,101.95,2257321.25,0.88,185.49,199.02,3420380.25,0.88,2.52,4.92,1013187.94,0.48,2.99,6.57,332030.91,0.42,177.71,208.58,3603184.25,0.8,24.36,28.21,503375.97,0.81,34.62,44.6,396723.47,0.73,0,,,0,,,0
2019-02-24,5:00:00,384.3,386.95,50.22,0.99,3.78,139.62,806228.31,0.03,9.84,10.08,452989.19,0.91,148.73,169.85,79.75,88.2,62.21,70.14,30.21,0.908,86,93,38,-91.25,18.96,17.12,6.4,93.8,128.95,140.02,2874860.75,0.87,61.19,62.8,1267719.88,0.91,0,0,307413.34,1,2.59,19.05,64240.89,0.13,61.63,65.39,1447526,0.86,93.31,97.55,2257418.25,0.89,150.79,164.1,3420537.75,0.86,2.6,5.02,1013190.5,0.49,3.02,6.08,332034.06,0.46,176.97,206.01,3603351.75,0.8,22.13,26.88,503410.53,0.77,33.93,43.17,396757.5,0.74,0,,,0,,,0
2019-02-24,6:00:00,455.63,482.95,72.37,0.99,3.78,139.62,806228.31,0.03,22.63,28.51,453004.34,0.75,157.14,171.32,79.75,88.8,60.01,74.24,25.6,0.924,105,110,37,-92.19,19.34,21.44,5.12,98,117.78,129.81,2874981,0.85,63.46,65.01,1267781,0.91,0,0,307413.34,1,2.43,16.48,64243.43,0.14,63.73,67.46,1447591.13,0.87,95.18,100.98,2257517.25,0.88,152.44,165.47,3420692.25,0.87,2.6,5.15,1013193.13,0.47,4.13,7.68,332037.31,0.5,150.24,169.61,3603516,0.83,28.87,31.95,503444.03,0.85,30.73,40.98,396791.53,0.7,0,,,0,,,0
2019-02-24,7:00:00,486.79,478.52,75.32,0.988,3.78,139.62,806228.31,0.03,22.5,28.8,453026.94,0.73,169.99,196.43,90.09,88.6,65.69,80.9,30.72,0.91,131,138,45,-94.44,17.28,18.88,6.56,94.6,118.46,127.87,2875104.5,0.87,60.57,61.65,1267842.25,0.91,0,0,307413.34,1,1.12,20.78,64245.41,0.05,70.71,74.75,1447663,0.86,98.51,107.13,2257614.25,0.85,161.69,173.49,3420845.25,0.87,2.69,4.93,1013195.69,0.51,4.39,7.77,332040.66,0.52,184.16,216.89,3603692,0.79,52.34,51.76,503483.72,0.94,30.59,41.64,396824.78,0.68,0,,,0,,,0
2019-02-24,8:00:00,485.32,512.49,72.37,0.992,3.78,139.62,806228.31,0.03,19.73,26.75,453046.63,0.69,172.06,194.95,94.52,87.8,64.05,80.38,30.72,0.916,199,208,64,-95.2,16.4,20,5.6,95.8,141.82,148.31,2875228.5,0.89,64.76,65.56,1267903.75,0.91,0,0,307413.34,1,1.17,20.56,64246.48,0.06,79.09,81.64,1447738.38,0.88,99.19,106.61,2257713.5,0.86,149.58,163.27,3420997,0.85,2.73,4.91,1013198.44,0.52,3.98,7,332044.75,0.53,192.39,211.64,3603882,0.84,54.5,55.6,503523.34,0.91,31.11,41.63,396857.47,0.69,0,,,0,,,0
2019-02-24,9:00:00,486.94,494.77,76.8,0.988,3.78,139.62,806228.31,0.03,19.16,25.78,453065.78,0.7,167.78,190.52,85.66,89.4,84.68,83.46,30.72,0.948,203,211,60,-95.83,19.86,18.08,5.76,94.8,126.25,137.35,2875349.5,0.87,59.5,61.22,1267964.75,0.91,0,0,307413.34,1,3.01,17.72,64248.75,0.16,84.46,87.46,1447825.63,0.89,96.04,105.72,2257812,0.86,150.71,164.34,3421149.75,0.87,2.81,5.91,1013201.19,0.45,3.62,7.02,332048.84,0.49,217.19,248.69,3604084,0.82,26.11,31.97,503560.53,0.77,45.9,51.59,396898.06,0.84,0,,,0,,,0
2019-02-24,10:00:00,488.27,491.82,78.28,0.988,3.78,139.62,806228.31,0.03,21.8,27.05,453086.75,0.76,169.7,192,88.62,88.8,64.15,65.02,26.11,0.914,226,237,73,-95.1,15.33,16.8,5.92,94.8,120.58,132.19,2875475.25,0.86,72.91,74.08,1268025.5,0.92,0,0,307413.34,1,3.06,23.67,64251.73,0.12,92.38,94.81,1447912.13,0.9,96.97,104.69,2257912,0.87,161.6,174.07,3421306,0.88,3.11,6.82,1013203.94,0.43,3.65,6.84,332052.81,0.5,201.82,220.2,3604286,0.86,43.43,46.25,503598.84,0.88,49.18,54.66,396946.69,0.85,0,,,0,,,0
2019-02-24,11:00:00,498.9,494.77,70.89,0.99,3.78,139.62,806228.31,0.03,22.84,27.83,453111.44,0.77,168.22,193.48,88.62,88.8,67.74,71.17,26.62,0.922,210,219,64,-95.68,15.68,15.2,5.12,92.8,116.51,127.35,2875597.5,0.86,62.19,63.38,1268087.75,0.92,0,0,307413.34,1,2.07,19.54,64254.28,0.1,83.28,85.17,1447996,0.9,96.62,104.18,2258010.5,0.87,161.6,174.29,3421466,0.87,3.35,6.88,1013206.81,0.46,4.4,7.57,332057.09,0.54,209.16,227.43,3604494,0.86,29.11,34.4,503636.59,0.79,44.83,50.72,396995.53,0.83,0,,,0,,,0
2019-02-24,12:00:00,501.71,547.94,78.28,0.992,3.78,139.62,806228.31,0.03,25.73,30.37,453137.13,0.79,171.18,196.43,93.05,88,69.48,77.82,31.74,0.9,207,213,55,-96.56,16.93,16.32,6.72,92,131.87,141.81,2875721.75,0.86,59.4,59.95,1268150.13,0.91,0,0,307413.34,1,0.9,21.24,64256.64,0.04,83.06,85.26,1448084.25,0.88,95.11,102.3,2258110.5,0.86,169.59,179.89,3421636.5,0.88,3.18,6.99,1013209.81,0.42,4.34,7.56,332061.5,0.53,213.46,231.54,3604705.75,0.85,56.21,56.53,503673.88,0.92,51.2,56.25,397044.88,0.84,0,,,0,,,0
2019-02-24,13:00:00,493.14,522.83,75.32,0.988,3.78,139.62,806228.31,0.03,27.54,31.51,453161.81,0.82,171.32,196.43,88.62,89.2,67.53,72.19,27.65,0.916,191,197,51,-96.65,15.66,14.4,5.44,93.4,113.88,124.69,2875844.75,0.86,61.06,62.11,1268214.88,0.92,0,0,307413.34,1,2.33,19.22,64259.2,0.12,95.79,97.77,1448168.88,0.9,97.95,105.76,2258210.25,0.87,179.29,189.32,3421812,0.89,2.52,5.9,1013212.81,0.4,3.84,6.68,332065.75,0.54,208.99,227.33,3604920.75,0.86,49.73,51.23,503712.75,0.91,51.24,55.93,397094.59,0.86,0,,,0,,,0
2019-02-24,14:00:00,483.84,475.57,72.37,0.988,3.78,139.62,806228.31,0.03,23.98,28.57,453187.31,0.8,174.42,193.48,85.66,89.6,61.7,68.1,28.67,0.91,179,183,42,-97.32,17.49,13.12,5.92,90.6,119.68,131.87,2875964.75,0.86,70.98,70.76,1268280.63,0.95,0,0,307413.34,1,3.22,18.21,64262.17,0.17,87.07,88.59,1448255.63,0.91,99.45,106.69,2258320.25,0.88,177.34,187.46,3421988.5,0.9,2.82,6.4,1013215.75,0.42,3.92,7.32,332069.81,0.5,214.3,233.03,3605134.5,0.87,30.82,35.51,503751.47,0.82,48.76,53.91,397144.34,0.86,0,,,0,,,0
2019-02-24,15:00:00,486.5,490.34,73.85,0.988,3.78,139.62,806228.31,0.03,36.53,38.69,453216.28,0.89,174.87,193.48,85.66,89.6,60.98,72.19,25.09,0.918,168,172,41,-97.08,16.91,15.2,5.92,92.4,110.87,121.62,2876086.5,0.86,64.67,64.55,1268347.5,0.94,0,0,307413.34,1,2.43,16.72,64265.5,0.14,90.65,91.5,1448343.5,0.91,92.3,100.55,2258422,0.86,195.59,205.36,3422171.25,0.9,2.75,6.13,1013218.75,0.42,5.23,8.56,332074.22,0.57,207.86,226.85,3605348,0.86,50.31,51.74,503787.59,0.91,48.97,54.43,397193.09,0.85,0,,,0,,,0
2019-02-24,16:00:00,484.14,496.25,66.46,0.992,3.78,139.62,806228.31,0.03,23.75,28.87,453252.69,0.78,173.83,193.48,84.18,90.2,66.2,76.29,29.18,0.916,164,169,44,-96.64,14.45,16.16,6.08,92.4,123.11,133.6,2876208.5,0.87,58.95,60.11,1268414.38,0.92,0,0,307413.34,1,1.79,16.93,64268.55,0.1,82.14,84.31,1448427.5,0.89,105.33,111.43,2258523,0.89,184.06,192.07,3422353,0.9,3.04,7.13,1013221.75,0.4,4.26,7.57,332078.53,0.53,208.02,226.46,3605562.25,0.86,28.74,33.89,503829.47,0.79,43.78,49.83,397241.63,0.83,0,,,0,,,0
2019-02-24,17:00:00,481.33,475.57,75.32,0.988,3.78,139.62,806228.31,0.03,24.19,28.76,453281.13,0.79,172.95,196.43,90.09,88.8,62.41,69.12,29.18,0.916,174,179,48,-96.28,14.34,16.48,5.76,93.8,121.99,132.11,2876330.75,0.87,69.94,70,1268481.88,0.94,0,0,307413.34,1,2.09,18.51,64270.8,0.11,84.73,86.89,1448515.63,0.9,147.55,161.69,2258632.25,0.86,194.94,202.19,3422540.25,0.91,3.27,7.52,1013224.75,0.41,3.8,6.75,332082.78,0.53,214.75,231.92,3605777.75,0.87,27.7,33.76,503867.56,0.77,49.47,54.86,397289.47,0.85,0,,,0,,,0
2019-02-24,18:00:00,485.32,482.95,75.32,0.988,3.78,139.62,806228.31,0.03,21.46,27.17,453303.72,0.7,181.22,200.86,81.23,91.4,63.44,75.26,29.18,0.9,182,186,44,-97,18.13,14.88,4.48,93.8,115.44,127.02,2876454.5,0.86,64.81,65.38,1268549.88,0.93,0,0,307413.34,1,2.73,19.66,64272.99,0.13,70.4,73.02,1448585.75,0.89,109.28,116.28,2258749,0.88,195.45,202.51,3422739,0.91,3.15,7.58,1013227.75,0.39,3.4,7.15,332086.84,0.45,222.75,255.51,3605992.5,0.82,39.92,43.51,503909.47,0.86,48.1,53.21,397338.78,0.85,0,,,0,,,0
2019-02-24,19:00:00,486.65,490.34,73.85,0.988,3.78,139.62,806228.31,0.03,18.93,25.44,453322.63,0.66,174.72,192,84.18,89.8,63.44,76.29,29.18,0.914,182,188,49,-96.54,16.93,19.84,5.28,96.6,133.99,141.97,2876574.5,0.89,63.78,64.23,1268617.13,0.93,0,0,307413.34,1,2.13,20.83,64275.9,0.1,69.75,72.42,1448658.25,0.88,110.62,117.73,2258855,0.88,200.17,206.34,3422942.5,0.91,2.88,6.85,1013230.69,0.39,2.95,6.53,332090.16,0.42,203.97,221.43,3606199.5,0.86,49.96,51.4,503947.72,0.91,47.96,53.36,397388.41,0.84,0,,,0,,,0
2019-02-24,20:00:00,487.53,482.95,73.85,0.99,3.78,139.62,806228.31,0.03,17.29,24.69,453341.22,0.62,178.71,202.34,87.14,90.2,58.42,65.54,29.7,0.9,176,182,47,-96.43,16.13,18.08,6.08,93.6,114.25,126.53,2876692.25,0.85,63.37,63.76,1268684.25,0.93,0,0,307413.34,1,2.58,21.39,64277.63,0.12,77.46,80.25,1448728.63,0.89,114.5,120.98,2258962.5,0.89,197.04,204.01,3423151,0.91,3.69,8.36,1013233.69,0.42,2.99,6.23,332093.5,0.45,183.69,220.73,3606406.75,0.78,55.58,56.98,503984.56,0.92,50.7,55.46,397438.47,0.86,0,,,0,,,0
2019-02-24,21:00:00,451.79,466.71,66.46,0.99,3.78,139.62,806228.31,0.03,5.51,5.87,453353.5,0.83,175.9,193.48,85.66,89.6,56.63,60.93,27.65,0.87,163,167,42,-96.73,16,14.56,4.8,93.8,120.1,130.12,2876811.5,0.86,63.48,63.1,1268750.5,0.94,0,0,307413.34,1,1.49,18.5,64279.44,0.08,74.05,76.14,1448804.38,0.89,98.39,104.86,2259068.25,0.87,213.92,217.96,3423359.5,0.92,2.78,6.54,1013236.63,0.4,3.34,5.24,332097.03,0.59,209.53,240.44,3606612,0.81,25.02,29.01,504020.66,0.8,54.22,57.95,397487.38,0.87,0,,,0,,,0
2019-02-24,22:00:00,445,429.78,73.85,0.986,3.78,139.62,806228.31,0.03,2.82,4.5,453359.28,0.49,175.16,193.48,81.23,91,54.78,63.49,27.65,0.89,161,165,42,-96.73,16.94,19.36,6.4,93.6,131.99,139.85,2876931.75,0.9,66.12,66.94,1268816.13,0.93,0,0,307413.34,1,2.97,18.72,64281.07,0.15,65.24,69.08,1448874.38,0.87,93.47,99.21,2259171.25,0.89,231.72,246.66,3423569.75,0.9,2.8,7.04,1013239.5,0.38,4.25,7.04,332100.59,0.57,197.4,216.09,3606815.25,0.86,18.36,23.48,504052.88,0.74,50.38,54.6,397536.34,0.87,0,,,0,,,0
2019-02-24,23:00:00,406.74,397.29,56.12,0.99,3.78,139.62,806228.31,0.03,5.02,5.52,453365.06,0.81,155.82,174.28,79.75,88.8,62.11,67.07,27.65,0.902,152,157,44,-95.89,15.89,13.44,4.96,92.4,121.02,131.57,2877050,0.86,66.73,67.47,1268881.63,0.92,0,0,307413.34,1,2.06,16.77,64283.89,0.12,67.78,71.19,1448941.25,0.87,93.35,97.8,2259276,0.89,206.35,211.9,3423774,0.92,2.8,6.24,1013242.31,0.42,3.43,5.21,332104.03,0.61,205.76,237.44,3607012.75,0.81,48.52,48.23,504084.44,0.94,51.36,55.63,397584.91,0.86,0,,,0,,,0
2019-02-25,0:00:00,409.85,432.74,53.17,0.994,3.78,139.62,806228.31,0.03,6.93,6.99,453372.31,0.88,156.7,177.23,78.28,89.8,62.16,72.7,27.65,0.918,100,105,37,-93.64,17.01,21.76,5.12,97.2,112.01,123.74,2877175.75,0.85,68.17,68.62,1268948.75,0.93,0,0,307413.34,1,2.6,17.03,64286.47,0.15,64.64,67.2,1449010.63,0.88,104.25,106.66,2259375.25,0.91,184.63,192.3,3423967.75,0.91,2.55,5.64,1013245,0.42,2.97,6.94,332107.53,0.4,188.54,219.75,3607197.75,0.8,47.65,47.57,504118.59,0.94,33.47,41.71,397626.53,0.75,0,,,0,,,0
2019-02-25,1:00:00,413.69,400.25,54.65,0.99,3.78,139.62,806228.31,0.03,10.69,10.59,453381.5,0.86,150.79,166.89,75.32,89,60.52,68.1,28.16,0.906,94,99,34,-93.82,18.16,17.12,5.28,96.4,107.94,118.89,2877297.25,0.85,68.84,69.05,1269018.5,0.93,0,0,307413.34,1,2.09,16.96,64288.93,0.12,66.02,68.94,1449076.63,0.88,100.91,103.2,2259477.5,0.91,175.9,184.87,3424153,0.89,2.73,5.51,1013247.63,0.46,3.07,6.82,332110.56,0.42,178.88,207.15,3607373.75,0.81,26.24,29.82,504151.31,0.82,31.42,40.85,397660.53,0.72,0,,,0,,,0
2019-02-25,2:00:00,405.27,409.11,62.03,0.988,3.78,139.62,806228.31,0.03,7.16,7.21,453389.63,0.84,153.01,171.32,78.28,89,59.65,78.85,33.28,0.896,81,88,36,-91.13,17.95,24.32,4.64,97.8,128.84,140.07,2877417.25,0.86,66.74,67.12,1269086.13,0.93,0,0,307413.34,1,2.35,17.34,64291.39,0.13,60.49,63.44,1449142.38,0.87,98.56,101.52,2259576.75,0.9,171.53,180.6,3424328,0.89,2.75,5.38,1013250.31,0.48,3.04,6.72,332113.91,0.42,185.44,212.86,3607543.75,0.81,40.84,41.71,504188.34,0.91,32.05,41.26,397694.72,0.72,0,,,0,,,0
2019-02-25,3:00:00,423.14,444.55,62.03,0.988,3.78,139.62,806228.31,0.03,14.71,13.89,453398.59,0.95,150.5,165.42,78.28,87.8,55.96,56.83,24.06,0.902,81,87,35,-91.3,20.1,24.64,5.6,97.8,114.42,125.29,2877539.75,0.85,60.79,61.87,1269152.88,0.91,0,0,307413.34,1,2.68,21.17,64293.74,0.12,70.06,72.26,1449208.25,0.88,98.97,101.8,2259676.75,0.9,165.98,176.02,3424496.25,0.88,2.71,5.16,1013252.94,0.49,3.05,6.56,332116.97,0.43,173.74,203.48,3607714.25,0.79,34.35,36.6,504221.5,0.87,36.78,45.63,397730,0.75,0,,,0,,,0
2019-02-25,4:00:00,423.14,410.58,57.6,0.992,3.78,139.62,806228.31,0.03,10.63,10.3,453409.94,0.97,150.5,160.98,73.85,88.6,58.68,58.88,27.65,0.908,96,106,47,-89.86,18.53,17.92,4.48,96,125.38,134.07,2877660.5,0.88,70.49,69.52,1269220.38,0.94,0,0,307413.34,1,1.93,19.11,64295.95,0.1,67.64,69.79,1449275.25,0.88,96.78,100.74,2259773.5,0.89,158.81,170.27,3424661.75,0.87,2.48,5.08,1013255.63,0.46,3.04,6.51,332120.03,0.43,163.87,180.32,3607877,0.85,24.05,27.88,504253.78,0.8,33.94,43.27,397767.03,0.73,0,,,0,,,0
2019-02-25,5:00:00,407.19,438.65,51.69,0.992,3.78,139.62,806228.31,0.03,12.25,11.74,453424.25,0.95,153.45,169.85,75.32,89.4,56.17,61.95,23.55,0.92,79,85,34,-91.8,19.63,16,5.28,94.2,116.19,128.06,2877781.25,0.86,62.29,63.32,1269286.5,0.92,0,0,307413.34,1,2.83,17.91,64298.81,0.15,66.44,68.89,1449343.75,0.89,91.64,95.74,2259870.75,0.9,152.94,165.8,3424824,0.87,2.58,5.09,1013258.19,0.48,3.35,5.81,332123.47,0.54,177.71,204.51,3608042.75,0.81,28.48,31.76,504285.91,0.84,30.81,41.05,397802.69,0.71,0,,,0,,,0
2019-02-25,6:00:00,491.22,482.95,78.28,0.986,3.78,139.62,806228.31,0.03,25.16,30.15,453443.34,0.73,176.49,197.91,82.71,90.8,74.29,101.89,32.26,0.946,90,99,43,-90.38,17.68,16.32,5.12,94.8,129.3,137.75,2877907.25,0.88,66.72,66.88,1269353.5,0.93,0,0,307413.59,1,2.15,19.38,64301.99,0.11,90.63,93.75,1449414.5,0.88,94.85,100.28,2259968.75,0.88,156.39,168.03,3424983.5,0.87,2.59,5.27,1013260.75,0.46,3.94,6.25,332127.16,0.59,165.75,181.53,3608209,0.85,28.82,32.03,504320.59,0.84,32,41.81,397837.34,0.72,0,,,0,,,0
2019-02-25,7:00:00,517.66,518.4,87.14,0.986,3.78,139.62,806228.31,0.03,23.55,32.7,453466.19,0.6,196.87,214.15,85.66,91.6,103.73,112.13,36.86,0.946,142,148,44,-95.47,16.94,16.8,5.76,95.2,209.56,214.05,2878056.5,0.93,75.05,74.94,1269420.75,0.94,7.75,8.96,307413.97,0.82,2.44,16.84,64304.82,0.14,89.51,90.69,1449512.88,0.91,116.48,118.9,2260080.75,0.92,176.26,199.78,3425142.5,0.83,2.65,5.94,1013263.31,0.42,4.41,7.84,332131.44,0.53,231.63,259.65,3608408.75,0.84,89.91,86.99,504375.41,0.97,37.45,46.27,397871.5,0.76,0,,,0,,,0
2019-02-25,8:00:00,557.54,568.62,96,0.984,3.78,139.62,806228.31,0.03,27.34,31.32,453490.97,0.83,231.43,245.17,87.14,93.4,104.91,111.62,32.26,0.964,170,174,42,-97.21,21.04,25.44,6.88,96.4,221.9,229.1,2878266,0.93,113.33,114.4,1269501.63,0.94,4.24,4.81,307418.13,0.85,4.24,19.59,64308.42,0.21,91.51,93.58,1449603.88,0.91,143.6,145.49,2260221,0.94,165.63,177.09,3425305.75,0.89,2.56,5.82,1013266.13,0.42,4.23,8.2,332135.75,0.49,253.44,275.47,3608642.25,0.87,63.07,63.05,504426.63,0.95,39.51,47.63,397906.25,0.79,0,,,0,,,0
2019-02-25,9:00:00,591.21,609.97,103.38,0.986,3.78,139.62,806228.31,0.03,24.73,33.7,453515.5,0.59,258.31,271.75,87.14,94.8,110.44,113.15,36.35,0.944,188,195,54,-96.05,18.62,22.56,6.56,95.8,243.67,246.75,2878498.5,0.94,93.31,91.28,1269591.5,0.96,7.92,8.48,307423.97,0.88,2.79,21.46,64312.7,0.13,98.18,98.67,1449700.88,0.91,174.17,187.41,2260367,0.87,163.1,173.66,3425472.25,0.89,2.81,6.41,1013268.88,0.41,7.24,13.95,332141.72,0.49,280.3,300.89,3608910.5,0.87,42.32,45.12,504477.88,0.88,38.9,47.1,397940.75,0.78,0,,,0,,,0
2019-02-25,10:00:00,605.54,642.46,121.11,0.984,3.78,139.62,806228.31,0.03,21.62,31.31,453538.16,0.59,268.65,282.09,93.05,94.6,116.84,122.88,40.45,0.944,175,180,44,-96.88,19.87,20.64,6.4,94,223.52,227.81,2878717.5,0.92,106.59,104.62,1269690.13,0.95,7.74,8.62,307432.47,0.84,1.24,20.27,64314.2,0.06,100.92,99.91,1449802.63,0.92,186.24,196.21,2260547,0.89,178.65,187.35,3425648.75,0.89,3.35,7.13,1013271.94,0.44,4.56,8.85,332149.75,0.48,313.03,314.78,3609215,0.93,61.69,61.73,504532.5,0.93,38.94,47.71,397978.13,0.76,0,,,0,,,0
2019-02-25,11:00:00,602.58,577.48,98.95,0.986,3.78,139.62,806228.31,0.03,28.68,39.36,453562.75,0.63,280.32,301.29,94.52,95.2,123.34,126.98,37.38,0.96,199,203,46,-97.15,0,Data Loss,Data Loss,Data Loss,222.69,226.97,2878960.25,0.93,106.47,103.36,1269789.25,0.96,2.26,2.6,307440.97,0.83,2.08,19.68,64316.45,0.1,103.28,102.11,1449907.63,0.93,163.31,165.77,2260721,0.92,185.8,194.05,3425830.75,0.9,3.01,7.29,1013274.88,0.39,10.18,19.24,332156.31,0.5,308.6,320.79,3609527.25,0.9,36.18,39.99,504588.81,0.85,35.65,44.63,398012.72,0.75,0,,,0,,,0
2019-02-25,12:00:00,628.43,654.28,140.31,0.978,3.78,139.62,806228.31,0.03,42.86,53.39,453594.94,0.67,284.01,304.25,88.62,95.4,126.41,129.54,41.47,0.954,187,190,42,-97.55,0,Data Loss,Data Loss,Data Loss,247.11,251.23,2879194.5,0.94,107.88,105.27,1269893.5,0.97,7.05,7.79,307449.03,0.86,4.5,21.08,64318.63,0.21,98.6,98.44,1450006.38,0.93,147.04,149.47,2260896.25,0.93,192.67,201.29,3426017.75,0.91,2.91,6.98,1013277.94,0.4,4.35,8.83,332164.5,0.47,311.93,316.05,3609837.25,0.93,42.38,45.08,504646.75,0.89,33.2,42.44,398049.25,0.74,0,,,0,,,0
2019-02-25,13:00:00,600.81,623.26,103.38,0.986,3.78,139.62,806228.31,0.03,25.27,35.17,453625.78,0.6,293.91,319.02,94.52,95.6,130.2,134.14,36.86,0.948,180,184,46,-96.91,0,Data Loss,Data Loss,Data Loss,242.75,245.57,2879436,0.93,108.76,104.88,1269999.5,0.97,12.8,13.86,307459.41,0.87,2.67,20.77,64320.77,0.12,99.51,98.75,1450107.5,0.92,188.2,199.44,2261054.75,0.88,183.33,192.95,3426207.25,0.89,2.74,6.48,1013281,0.4,4.37,8.14,332169.09,0.5,307.2,308.23,3610154.5,0.93,32.21,36.44,504705.44,0.83,37.02,46.52,398085.97,0.75,0,,,0,,,0
2019-02-25,14:00:00,615.58,623.26,113.72,0.982,3.78,139.62,806228.31,0.03,22.21,31.37,453651.72,0.59,293.46,316.06,98.95,94.8,117.45,116.74,32.77,0.96,194,199,45,-97.4,0,Data Loss,Data Loss,Data Loss,223.81,228.92,2879671,0.93,109.72,106.45,1270107.75,0.97,7.5,8.65,307471.34,0.82,2.62,21.74,64323.38,0.12,105.43,103.8,1450216.5,0.93,187.06,199.02,2261238.75,0.88,203.22,220.11,3426395.5,0.87,3.23,7.4,1013284,0.41,4.49,9,332173.5,0.47,325.83,337.38,3610470.75,0.91,51.65,52.62,504757.41,0.92,36.7,45.34,398120.88,0.76,0,,,0,,,0
